Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/2/2023 11:25:21 AM,12_12,29,56,Generate,,,,
6/2/2023 11:25:21 AM,5_12,29,56,Generate,,,,
6/2/2023 11:25:21 AM,5_12,5,12,Hit,0.8210809,,,
6/2/2023 11:25:21 AM,7_12,5,12,Generate,,,,
6/2/2023 11:25:22 AM,7_12,5,12,Touch,,,,
6/2/2023 11:25:22 AM,7_12,5,12,Hit,1.010921,,,
6/2/2023 11:25:22 AM,7_11,5,12,Generate,,,,
6/2/2023 11:25:43 AM,7_11,5,1,Touch,,,,
6/2/2023 11:25:43 AM,7_11,5,1,Touch,,,,
6/2/2023 11:25:43 AM,7_11,11,1,Touch,,,,
6/2/2023 11:25:43 AM,7_11,11,1,Hit,21.8799,,,
6/2/2023 11:25:43 AM,7_20,11,1,Generate,,,,
6/2/2023 11:25:44 AM,7_20,11,7,Hit,22.26943,,,
6/2/2023 11:25:44 AM,2_20,11,7,Generate,,,,
6/2/2023 11:25:44 AM,2_20,11,7,Touch,,,,
6/2/2023 11:25:45 AM,2_20,20,2,Hit,1.079312,,,
6/2/2023 11:25:45 AM,17_20,20,2,Generate,,,,
6/2/2023 11:25:45 AM,17_20,20,2,Hit,1.479124,,,
6/2/2023 11:25:45 AM,0_17,20,2,Generate,,,,
6/2/2023 11:25:46 AM,0_17,17,0,Hit,0.7770913,,,
6/2/2023 11:25:46 AM,9_17,17,0,Generate,,,,
6/2/2023 11:25:46 AM,9_17,17,2,Hit,1.620746,,,
6/2/2023 11:25:46 AM,1_9,17,2,Generate,,,,
6/2/2023 11:25:48 AM,1_9,3,1,Hit,1.716281,,,
6/2/2023 11:25:48 AM,9_19,3,1,Generate,,,,
6/2/2023 11:25:48 AM,9_19,3,1,Touch,,,,
6/2/2023 11:25:49 AM,9_19,9,13,Hit,3.121344,,,
6/2/2023 11:25:49 AM,9_19,9,13,Generate,,,,
6/2/2023 11:25:49 AM,9_19,9,19,Hit,0.1886616,,,
6/2/2023 11:25:49 AM,7_19,9,19,Generate,,,,
6/2/2023 11:25:49 AM,7_19,8,19,Hit,1.295608,,,
6/2/2023 11:25:49 AM,7_8,8,19,Generate,,,,
6/2/2023 11:25:50 AM,7_8,8,19,Touch,,,,
6/2/2023 11:25:50 AM,7_8,7,13,Hit,0.8340468,,,
6/2/2023 11:25:50 AM,8_20,7,13,Generate,,,,
6/2/2023 11:25:50 AM,8_20,7,7,Touch,,,,
6/2/2023 11:25:50 AM,8_20,8,7,Hit,1.02098,,,
6/2/2023 11:25:50 AM,20_22,8,7,Generate,,,,
