Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/7/2023 9:02:50 PM,38_38,5,45,Generate,,,,
6/7/2023 9:02:50 PM,2_38,5,45,Generate,,,,
6/7/2023 9:02:54 PM,2_38,37,3,Touch,,,,
6/7/2023 9:02:54 PM,2_38,38,2,Hit,4.374353,,,
6/7/2023 9:02:54 PM,2_73,38,2,Generate,,,,
6/7/2023 9:02:55 PM,2_73,5,2,Hit,5.096907,,,
6/7/2023 9:02:55 PM,64_73,5,2,Generate,,,,
6/7/2023 9:02:56 PM,64_73,73,20,Hit,1.37763,,,
6/7/2023 9:02:56 PM,56_64,73,20,Generate,,,,
6/7/2023 9:02:56 PM,56_64,38,64,Hit,1.188542,,,
6/7/2023 9:02:56 PM,56_131,38,64,Generate,,,,
6/7/2023 9:02:57 PM,56_131,56,36,Hit,1.210508,,,
6/7/2023 9:02:57 PM,112_131,56,36,Generate,,,,
6/7/2023 9:02:58 PM,112_131,55,131,Hit,1.365533,,,
6/7/2023 9:02:58 PM,93_112,55,131,Generate,,,,
6/7/2023 9:02:58 PM,93_112,38,112,Hit,1.310245,,,
6/7/2023 9:02:58 PM,47_93,38,112,Generate,,,,
6/7/2023 9:02:59 PM,47_93,77,6,Touch,,,,
6/7/2023 9:03:00 PM,47_93,94,6,Touch,,,,
6/7/2023 9:03:01 PM,47_93,93,6,Hit,3.232323,,,
6/7/2023 9:03:01 PM,47_105,93,6,Generate,,,,
6/7/2023 9:03:02 PM,47_105,105,6,Hit,1.144262,,,
6/7/2023 9:03:02 PM,47_48,105,6,Generate,,,,
6/7/2023 9:03:02 PM,47_48,105,6,Touch,,,,
6/7/2023 9:03:03 PM,47_48,23,48,Hit,1.167157,,,
6/7/2023 9:03:03 PM,47_69,23,48,Generate,,,,
6/7/2023 9:03:04 PM,47_69,69,5,Hit,0.9435147,,,
6/7/2023 9:03:04 PM,47_54,69,5,Generate,,,,
6/7/2023 9:03:05 PM,47_54,53,5,Touch,,,,
6/7/2023 9:03:06 PM,47_54,53,5,Touch,,,,
6/7/2023 9:03:06 PM,47_54,54,5,Hit,1.889738,,,
6/7/2023 9:03:06 PM,47_93,54,5,Generate,,,,
6/7/2023 9:03:07 PM,47_93,93,5,Hit,1.020805,,,
6/7/2023 9:03:07 PM,30_47,93,5,Generate,,,,
6/7/2023 9:03:08 PM,30_47,30,5,Hit,1.011617,,,
6/7/2023 9:03:08 PM,11_47,30,5,Generate,,,,
6/7/2023 9:03:09 PM,11_47,47,5,Hit,10.38743,,,
6/7/2023 9:03:09 PM,11_76,47,5,Generate,,,,
6/7/2023 9:03:10 PM,11_76,11,5,Hit,1.387793,,,
6/7/2023 9:03:10 PM,2_76,11,5,Generate,,,,
6/7/2023 9:03:10 PM,2_76,92,5,Touch,,,,
6/7/2023 9:03:11 PM,2_76,76,5,Hit,1.90998,,,
6/7/2023 9:03:11 PM,2_37,76,5,Generate,,,,
6/7/2023 9:03:12 PM,2_37,9,2,Hit,2.210697,,,
6/7/2023 9:03:12 PM,37_57,9,2,Generate,,,,
6/7/2023 9:03:12 PM,37_57,37,3,Hit,1.687831,,,
6/7/2023 9:03:12 PM,57_89,37,3,Generate,,,,
6/7/2023 9:03:13 PM,57_89,57,3,Hit,1.46685,,,
6/7/2023 9:03:13 PM,89_90,57,3,Generate,,,,
6/7/2023 9:03:14 PM,89_90,90,3,Hit,0.8870105,,,
6/7/2023 9:03:14 PM,72_89,90,3,Generate,,,,
6/7/2023 9:03:15 PM,72_89,90,72,Hit,0.8560722,,,
6/7/2023 9:03:15 PM,24_89,90,72,Generate,,,,
6/7/2023 9:03:16 PM,24_89,89,7,Hit,3.165674,,,
6/7/2023 9:03:16 PM,24_40,89,7,Generate,,,,
6/7/2023 9:03:16 PM,24_40,-1,24,Hit,1.343447,,,
6/7/2023 9:03:16 PM,40_129,-1,24,Generate,,,,
6/7/2023 9:03:17 PM,40_129,40,8,Hit,1.300644,,,
6/7/2023 9:03:17 PM,108_129,40,8,Generate,,,,
6/7/2023 9:03:18 PM,108_129,90,129,Hit,1.932661,,,
6/7/2023 9:03:18 PM,68_108,90,129,Generate,,,,
6/7/2023 9:03:19 PM,68_108,108,53,Hit,2.377062,,,
6/7/2023 9:03:19 PM,68_106,108,53,Generate,,,,
6/7/2023 9:03:20 PM,68_106,89,68,Hit,1.776699,,,
6/7/2023 9:03:20 PM,34_106,89,68,Generate,,,,
