Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/1/2023 1:36:36 PM,1_1,5,11,Generate,,,,
6/1/2023 1:36:36 PM,1_25,5,11,Generate,,,,
6/1/2023 1:36:37 PM,1_25,26,10,Touch,,,,
6/1/2023 1:36:37 PM,1_25,26,1,Hit,0.8459715,,,
6/1/2023 1:36:37 PM,25_29,26,1,Generate,,,,
6/1/2023 1:36:37 PM,25_29,26,1,Touch,,,,
6/1/2023 1:36:37 PM,25_29,35,11,Touch,,,,
6/1/2023 1:36:37 PM,25_29,25,20,Hit,1.431254,,,
6/1/2023 1:36:37 PM,27_29,25,20,Generate,,,,
6/1/2023 1:36:38 PM,27_29,25,20,Touch,,,,
6/1/2023 1:36:38 PM,27_29,25,28,Touch,,,,
6/1/2023 1:36:38 PM,27_29,24,29,Hit,1.27512,,,
6/1/2023 1:36:38 PM,12_27,24,29,Generate,,,,
6/1/2023 1:36:38 PM,12_27,23,29,Touch,,,,
6/1/2023 1:36:39 PM,12_27,11,27,Hit,1.19854,,,
6/1/2023 1:36:39 PM,8_12,11,27,Generate,,,,
6/1/2023 1:36:39 PM,8_12,2,27,Touch,,,,
6/1/2023 1:36:39 PM,8_12,2,27,Touch,,,,
6/1/2023 1:36:39 PM,8_12,12,27,Hit,0.9211769,,,
6/1/2023 1:36:39 PM,8_27,12,27,Generate,,,,
6/1/2023 1:36:39 PM,8_27,12,27,Touch,,,,
6/1/2023 1:36:40 PM,8_27,8,27,Hit,1.133553,,,
6/1/2023 1:36:40 PM,27_33,8,27,Generate,,,,
6/1/2023 1:36:40 PM,27_33,8,27,Touch,,,,
6/1/2023 1:36:40 PM,27_33,8,27,Hit,0.9557134,,,
6/1/2023 1:36:40 PM,31_33,8,27,Generate,,,,
6/1/2023 1:36:40 PM,31_33,33,27,Touch,,,,
6/1/2023 1:36:41 PM,31_33,33,31,Hit,0.9337707,,,
6/1/2023 1:36:41 PM,20_31,33,31,Generate,,,,
6/1/2023 1:36:41 PM,20_31,31,20,Hit,1.432365,,,
6/1/2023 1:36:41 PM,20_39,31,20,Generate,,,,
6/1/2023 1:36:41 PM,20_39,31,20,Hit,0.733787,,,
6/1/2023 1:36:41 PM,20_39,31,20,Generate,,,,
6/1/2023 1:36:42 PM,20_39,30,20,Hit,0.3993703,,,
6/1/2023 1:36:42 PM,27_39,30,20,Generate,,,,
6/1/2023 1:36:42 PM,27_39,39,27,Hit,1.066573,,,
6/1/2023 1:36:42 PM,14_27,39,27,Generate,,,,
6/1/2023 1:36:43 PM,14_27,39,27,Touch,,,,
6/1/2023 1:36:43 PM,14_27,39,27,Hit,0.822557,,,
6/1/2023 1:36:43 PM,14_46,39,27,Generate,,,,
6/1/2023 1:36:43 PM,14_46,39,27,Touch,,,,
6/1/2023 1:36:43 PM,14_46,6,37,Touch,,,,
6/1/2023 1:36:44 PM,14_46,14,46,Hit,1.00977,,,
6/1/2023 1:36:44 PM,1_14,14,46,Generate,,,,
6/1/2023 1:36:44 PM,1_14,14,46,Hit,1.189087,,,
6/1/2023 1:36:44 PM,1_16,14,46,Generate,,,,
6/1/2023 1:36:44 PM,1_16,14,46,Touch,,,,
6/1/2023 1:36:44 PM,1_16,14,46,Touch,,,,
6/1/2023 1:36:44 PM,1_16,7,10,Touch,,,,
6/1/2023 1:36:44 PM,1_16,7,10,Touch,,,,
