Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/7/2023 9:18:30 PM,20_20,27,9,Generate,,,,
6/7/2023 9:18:30 PM,20_21,33,9,Generate,,,,
6/7/2023 9:18:30 PM,20_21,20,18,Hit,0.7763293,,,
6/7/2023 9:18:30 PM,12_21,20,18,Generate,,,,
6/7/2023 9:18:31 PM,12_21,21,18,Touch,,,,
6/7/2023 9:18:31 PM,12_21,22,-1,Touch,,,,
6/7/2023 9:18:32 PM,12_21,-1,-1,Touch,,,,
6/7/2023 9:18:32 PM,12_21,21,-1,Hit,2.22993,,,
6/7/2023 9:18:32 PM,12_14,21,-1,Generate,,,,
6/7/2023 9:18:32 PM,12_14,15,-1,Touch,,,,
6/7/2023 9:18:33 PM,12_14,13,-1,Touch,,,,
6/7/2023 9:18:33 PM,12_14,-1,-1,Touch,,,,
6/7/2023 9:18:34 PM,12_14,-1,12,Touch,,,,
6/7/2023 9:18:34 PM,12_14,15,12,Touch,,,,
6/7/2023 9:18:34 PM,12_14,14,12,Hit,2.542881,,,
6/7/2023 9:18:34 PM,12_46,14,12,Generate,,,,
6/7/2023 9:18:35 PM,12_46,21,13,Touch,,,,
6/7/2023 9:18:35 PM,12_46,-1,12,Touch,,,,
6/7/2023 9:18:36 PM,12_46,21,12,Touch,,,,
6/7/2023 9:18:36 PM,12_46,21,12,Touch,,,,
6/7/2023 9:18:36 PM,12_46,21,12,Touch,,,,
6/7/2023 9:18:37 PM,12_46,21,12,Hit,6.243331,,,
6/7/2023 9:18:37 PM,24_46,21,12,Generate,,,,
6/7/2023 9:18:37 PM,24_46,40,8,Touch,,,,
6/7/2023 9:18:38 PM,24_46,40,-1,Touch,,,,
6/7/2023 9:18:40 PM,24_46,33,24,Touch,,,,
6/7/2023 9:18:40 PM,24_46,40,24,Touch,,,,
6/7/2023 9:18:41 PM,24_46,40,24,Touch,,,,
6/7/2023 9:18:41 PM,24_46,46,25,Hit,6.88802,,,
6/7/2023 9:18:41 PM,24_37,46,25,Generate,,,,
6/7/2023 9:18:42 PM,24_37,39,24,Hit,5.253902,,,
6/7/2023 9:18:42 PM,22_37,39,24,Generate,,,,
6/7/2023 9:18:42 PM,22_37,31,24,Touch,,,,
6/7/2023 9:18:43 PM,22_37,37,13,Hit,1.498442,,,
6/7/2023 9:18:43 PM,22_37,37,13,Generate,,,,
6/7/2023 9:18:43 PM,22_37,37,-1,Touch,,,,
6/7/2023 9:18:45 PM,22_37,29,-1,Touch,,,,
6/7/2023 9:18:47 PM,22_37,29,-1,Touch,,,,
6/7/2023 9:18:47 PM,22_37,22,-1,Hit,5.075122,,,
6/7/2023 9:18:47 PM,22_37,22,-1,Generate,,,,
6/7/2023 9:18:47 PM,22_37,22,-1,Touch,,,,
6/7/2023 9:18:48 PM,22_37,21,-1,Touch,,,,
6/7/2023 9:18:48 PM,22_37,-1,-1,Touch,,,,
6/7/2023 9:18:48 PM,22_37,-1,-1,Touch,,,,
6/7/2023 9:18:50 PM,22_37,21,37,Hit,6.775174,,,
6/7/2023 9:18:50 PM,22_40,21,37,Generate,,,,
6/7/2023 9:18:50 PM,22_40,23,36,Touch,,,,
6/7/2023 9:18:51 PM,22_40,-1,18,Touch,,,,
6/7/2023 9:18:52 PM,22_40,40,14,Hit,2.166557,,,
6/7/2023 9:18:52 PM,22_29,40,14,Generate,,,,
6/7/2023 9:18:54 PM,22_29,16,-1,Touch,,,,
6/7/2023 9:18:55 PM,22_29,22,8,Hit,7.532573,,,
6/7/2023 9:18:55 PM,29_52,22,8,Generate,,,,
6/7/2023 9:18:55 PM,29_52,29,15,Touch,,,,
6/7/2023 9:18:55 PM,29_52,29,14,Touch,,,,
6/7/2023 9:18:56 PM,29_52,28,13,Touch,,,,
6/7/2023 9:18:56 PM,29_52,29,24,Touch,,,,
6/7/2023 9:18:57 PM,29_52,46,25,Touch,,,,
6/7/2023 9:18:57 PM,29_52,47,26,Touch,,,,
6/7/2023 9:18:59 PM,29_52,29,18,Touch,,,,
