Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/13/2023 8:32:05 PM,32_32,69,65,Generate,,,,
6/13/2023 8:32:05 PM,32_103,69,65,Generate,,,,
6/13/2023 8:32:05 PM,32_103,69,65,Touch,,,,
6/13/2023 8:32:06 PM,32_103,41,63,Touch,,,,
6/13/2023 8:32:06 PM,32_103,41,63,Touch,,,,
6/13/2023 8:32:06 PM,32_103,41,72,Touch,,,,
6/13/2023 8:32:07 PM,32_103,41,72,Touch,,,,
6/13/2023 8:32:07 PM,32_103,50,72,Touch,,,,
6/13/2023 8:32:07 PM,32_103,51,73,Touch,,,,
6/13/2023 8:32:07 PM,32_103,50,72,Touch,,,,
6/13/2023 8:32:08 PM,32_103,59,111,Touch,,,,
6/13/2023 8:32:08 PM,32_103,59,104,Touch,,,,
6/13/2023 8:32:09 PM,32_103,59,103,Touch,,,,
6/13/2023 8:32:09 PM,32_103,59,103,Touch,,,,
6/13/2023 8:32:09 PM,32_103,59,103,Touch,,,,
6/13/2023 8:32:10 PM,32_103,59,112,Touch,,,,
6/13/2023 8:32:10 PM,32_103,50,92,Touch,,,,
6/13/2023 8:32:10 PM,32_103,50,92,Touch,,,,
6/13/2023 8:32:11 PM,32_103,59,101,Touch,,,,
6/13/2023 8:32:11 PM,32_103,68,91,Touch,,,,
6/13/2023 8:32:11 PM,32_103,50,91,Touch,,,,
6/13/2023 8:32:11 PM,32_103,50,99,Touch,,,,
6/13/2023 8:32:12 PM,32_103,59,99,Touch,,,,
6/13/2023 8:32:12 PM,32_103,60,92,Touch,,,,
6/13/2023 8:32:13 PM,32_103,59,93,Touch,,,,
6/13/2023 8:32:13 PM,32_103,97,41,Touch,,,,
6/13/2023 8:32:14 PM,32_103,98,41,Touch,,,,
6/13/2023 8:32:14 PM,32_103,98,40,Touch,,,,
6/13/2023 8:32:14 PM,32_103,98,41,Touch,,,,
6/13/2023 8:32:15 PM,32_103,106,50,Touch,,,,
6/13/2023 8:32:15 PM,32_103,103,48,Touch,,,,
6/13/2023 8:32:15 PM,32_103,103,48,Touch,,,,
6/13/2023 8:32:15 PM,32_103,104,39,Touch,,,,
6/13/2023 8:32:16 PM,32_103,104,39,Touch,,,,
6/13/2023 8:32:16 PM,32_103,123,40,Touch,,,,
6/13/2023 8:32:16 PM,32_103,103,39,Touch,,,,
6/13/2023 8:32:17 PM,32_103,105,50,Touch,,,,
6/13/2023 8:32:17 PM,32_103,106,41,Touch,,,,
6/13/2023 8:32:17 PM,32_103,114,50,Touch,,,,
6/13/2023 8:32:18 PM,32_103,104,41,Touch,,,,
6/13/2023 8:32:18 PM,32_103,104,41,Touch,,,,
6/13/2023 8:32:18 PM,32_103,103,48,Touch,,,,
6/13/2023 8:32:18 PM,32_103,104,40,Touch,,,,
6/13/2023 8:32:19 PM,32_103,102,48,Touch,,,,
6/13/2023 8:32:19 PM,32_103,102,48,Touch,,,,
6/13/2023 8:32:19 PM,32_103,96,84,Touch,,,,
6/13/2023 8:32:19 PM,32_103,96,85,Touch,,,,
6/13/2023 8:32:19 PM,32_103,86,102,Touch,,,,
6/13/2023 8:32:20 PM,32_103,77,111,Touch,,,,
6/13/2023 8:32:20 PM,32_103,59,103,Touch,,,,
6/13/2023 8:32:20 PM,32_103,59,94,Touch,,,,
6/13/2023 8:32:21 PM,32_103,58,103,Touch,,,,
6/13/2023 8:32:21 PM,32_103,58,102,Touch,,,,
6/13/2023 8:32:28 PM,32_103,50,102,Touch,,,,
6/13/2023 8:32:28 PM,32_103,51,102,Touch,,,,
