Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/2/2023 5:37:06 PM,52_52,124,-1,Generate,,,,
6/2/2023 5:37:06 PM,50_52,124,-1,Generate,,,,
6/2/2023 5:37:07 PM,50_52,40,-1,Touch,,,,
6/2/2023 5:37:07 PM,50_52,50,-1,Hit,0.8752733,,,
6/2/2023 5:37:07 PM,52_53,50,-1,Generate,,,,
6/2/2023 5:37:07 PM,52_53,-1,-1,Touch,,,,
6/2/2023 5:37:08 PM,52_53,43,-1,Touch,,,,
6/2/2023 5:37:08 PM,52_53,51,-1,Touch,,,,
6/2/2023 5:37:08 PM,52_53,52,-1,Hit,2.165226,,,
6/2/2023 5:37:08 PM,14_53,52,-1,Generate,,,,
6/2/2023 5:37:09 PM,14_53,53,-1,Touch,,,,
6/2/2023 5:37:09 PM,14_53,22,-1,Touch,,,,
6/2/2023 5:37:09 PM,14_53,23,-1,Touch,,,,
6/2/2023 5:37:10 PM,14_53,14,-1,Hit,1.366112,,,
6/2/2023 5:37:10 PM,10_53,14,-1,Generate,,,,
6/2/2023 5:37:10 PM,10_53,20,-1,Touch,,,,
6/2/2023 5:37:10 PM,10_53,11,-1,Touch,,,,
6/2/2023 5:37:11 PM,10_53,10,-1,Hit,1.066738,,,
6/2/2023 5:37:11 PM,53_56,10,-1,Generate,,,,
6/2/2023 5:37:11 PM,53_56,56,-1,Hit,0.433025,,,
6/2/2023 5:37:11 PM,53_140,56,-1,Generate,,,,
6/2/2023 5:37:12 PM,53_140,61,-1,Touch,,,,
6/2/2023 5:37:12 PM,53_140,53,-1,Touch,,,,
6/2/2023 5:37:12 PM,53_140,44,-1,Touch,,,,
6/2/2023 5:37:13 PM,53_140,53,-1,Hit,5.499971,,,
6/2/2023 5:37:13 PM,76_140,53,-1,Generate,,,,
6/2/2023 5:37:13 PM,76_140,53,-1,Touch,,,,
6/2/2023 5:37:13 PM,76_140,75,-1,Touch,,,,
6/2/2023 5:37:13 PM,76_140,77,-1,Touch,,,,
6/2/2023 5:37:14 PM,76_140,76,-1,Hit,1.099918,,,
6/2/2023 5:37:14 PM,3_140,76,-1,Generate,,,,
6/2/2023 5:37:14 PM,3_140,140,-1,Hit,2.931937,,,
6/2/2023 5:37:14 PM,3_127,140,-1,Generate,,,,
6/2/2023 5:37:14 PM,3_127,141,-1,Touch,,,,
6/2/2023 5:37:15 PM,3_127,119,-1,Touch,,,,
6/2/2023 5:37:15 PM,3_127,127,-1,Hit,0.7670901,,,
6/2/2023 5:37:15 PM,3_25,127,-1,Generate,,,,
6/2/2023 5:37:15 PM,3_25,41,-1,Touch,,,,
6/2/2023 5:37:16 PM,3_25,34,-1,Touch,,,,
6/2/2023 5:37:16 PM,3_25,24,-1,Touch,,,,
6/2/2023 5:37:16 PM,3_25,25,-1,Hit,1.299261,,,
6/2/2023 5:37:16 PM,3_15,25,-1,Generate,,,,
6/2/2023 5:37:17 PM,3_15,3,-1,Hit,2.976802,,,
6/2/2023 5:37:17 PM,15_64,3,-1,Generate,,,,
6/2/2023 5:37:17 PM,15_64,3,-1,Touch,,,,
6/2/2023 5:37:17 PM,15_64,24,-1,Touch,,,,
6/2/2023 5:37:17 PM,15_64,15,-1,Hit,1.133851,,,
6/2/2023 5:37:17 PM,64_107,15,-1,Generate,,,,
6/2/2023 5:37:18 PM,64_107,65,-1,Touch,,,,
6/2/2023 5:37:18 PM,64_107,65,-1,Touch,,,,
6/2/2023 5:37:18 PM,64_107,64,-1,Hit,1.555179,,,
6/2/2023 5:37:18 PM,107_124,64,-1,Generate,,,,
6/2/2023 5:37:19 PM,107_124,107,-1,Touch,,,,
6/2/2023 5:37:19 PM,107_124,107,-1,Touch,,,,
6/2/2023 5:37:19 PM,107_124,106,-1,Touch,,,,
6/2/2023 5:37:19 PM,107_124,-1,-1,Touch,,,,
6/2/2023 5:37:20 PM,107_124,-1,-1,Touch,,,,
6/2/2023 5:37:20 PM,107_124,106,-1,Touch,,,,
6/2/2023 5:37:20 PM,107_124,132,-1,Touch,,,,
6/2/2023 5:37:20 PM,107_124,123,-1,Touch,,,,
6/2/2023 5:37:21 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:21 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:21 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:22 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:22 PM,107_124,123,-1,Touch,,,,
6/2/2023 5:37:22 PM,107_124,115,-1,Touch,,,,
6/2/2023 5:37:22 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:23 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:23 PM,107_124,98,-1,Touch,,,,
6/2/2023 5:37:24 PM,107_124,107,-1,Touch,,,,
6/2/2023 5:37:24 PM,107_124,107,-1,Touch,,,,
6/2/2023 5:37:24 PM,107_124,107,-1,Touch,,,,
6/2/2023 5:37:24 PM,107_124,107,-1,Touch,,,,
6/2/2023 5:37:25 PM,107_124,107,-1,Touch,,,,
6/2/2023 5:37:25 PM,107_124,132,-1,Touch,,,,
6/2/2023 5:37:25 PM,107_124,115,-1,Touch,,,,
6/2/2023 5:37:25 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:26 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:26 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:26 PM,107_124,123,-1,Touch,,,,
6/2/2023 5:37:27 PM,107_124,116,-1,Touch,,,,
6/2/2023 5:37:27 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:27 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:27 PM,107_124,124,-1,Touch,,,,
6/2/2023 5:37:28 PM,107_124,114,-1,Touch,,,,
6/2/2023 5:37:28 PM,107_124,-1,123,Touch,,,,
6/2/2023 5:37:29 PM,107_124,58,124,Touch,,,,
6/2/2023 5:37:29 PM,107_124,-1,123,Touch,,,,
6/2/2023 5:37:29 PM,107_124,58,114,Touch,,,,
