Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/4/2023 3:07:25 PM,13_13,11,-1,Generate,,,,
6/4/2023 3:07:25 PM,2_13,11,-1,Generate,,,,
6/4/2023 3:07:25 PM,2_13,13,-1,Hit,0.6779011,,,
6/4/2023 3:07:25 PM,2_5,13,-1,Generate,,,,
6/4/2023 3:07:26 PM,2_5,13,-1,Touch,,,,
6/4/2023 3:07:26 PM,2_5,2,12,Touch,,,,
6/4/2023 3:07:26 PM,2_5,2,12,Touch,,,,
6/4/2023 3:07:27 PM,2_5,3,9,Touch,,,,
6/4/2023 3:07:27 PM,2_5,2,5,Hit,1.600257,,,
6/4/2023 3:07:27 PM,2_13,2,5,Generate,,,,
6/4/2023 3:07:27 PM,2_13,2,5,Touch,,,,
6/4/2023 3:07:28 PM,2_13,2,8,Touch,,,,
6/4/2023 3:07:28 PM,2_13,2,8,Touch,,,,
6/4/2023 3:07:28 PM,2_13,2,13,Hit,1.001975,,,
6/4/2023 3:07:28 PM,2_5,2,13,Generate,,,,
6/4/2023 3:07:29 PM,2_5,2,12,Touch,,,,
6/4/2023 3:07:29 PM,2_5,1,8,Touch,,,,
6/4/2023 3:07:29 PM,2_5,3,9,Touch,,,,
6/4/2023 3:07:29 PM,2_5,2,8,Touch,,,,
6/4/2023 3:07:30 PM,2_5,2,8,Hit,5.033986,,,
6/4/2023 3:07:30 PM,1_5,2,8,Generate,,,,
6/4/2023 3:07:30 PM,1_5,3,8,Touch,,,,
6/4/2023 3:07:30 PM,1_5,2,8,Touch,,,,
6/4/2023 3:07:31 PM,1_5,1,8,Hit,0.7667001,,,
6/4/2023 3:07:31 PM,5_9,1,8,Generate,,,,
6/4/2023 3:07:31 PM,5_9,5,8,Hit,3.032938,,,
6/4/2023 3:07:31 PM,6_9,5,8,Generate,,,,
6/4/2023 3:07:31 PM,6_9,9,8,Hit,0.7334414,,,
6/4/2023 3:07:31 PM,6_11,9,8,Generate,,,,
6/4/2023 3:07:32 PM,6_11,9,8,Touch,,,,
6/4/2023 3:07:32 PM,,11,16,LostTrack,,1,
6/4/2023 3:07:32 PM,6_11,11,16,Hit,0.6330226,,,
6/4/2023 3:07:32 PM,5_6,11,16,Generate,,,,
6/4/2023 3:07:32 PM,5_6,11,16,Touch,,,,
6/4/2023 3:07:32 PM,5_6,5,16,Hit,0.5328981,,,
6/4/2023 3:07:32 PM,6_10,5,16,Generate,,,,
6/4/2023 3:07:33 PM,6_10,5,16,Touch,,,,
6/4/2023 3:07:33 PM,6_10,5,16,Touch,,,,
6/4/2023 3:07:33 PM,6_10,10,16,Hit,1.000549,,,
6/4/2023 3:07:33 PM,6_21,10,16,Generate,,,,
6/4/2023 3:07:34 PM,6_21,6,16,Hit,2.833233,,,
6/4/2023 3:07:34 PM,5_21,6,16,Generate,,,,
6/4/2023 3:07:34 PM,5_21,5,10,Touch,,,,
6/4/2023 3:07:35 PM,5_21,5,12,Touch,,,,
6/4/2023 3:07:35 PM,5_21,9,22,Touch,,,,
6/4/2023 3:07:36 PM,5_21,9,21,Touch,,,,
6/4/2023 3:07:36 PM,5_21,9,21,Touch,,,,
6/4/2023 3:07:36 PM,5_21,9,21,Touch,,,,
6/4/2023 3:07:37 PM,5_21,9,17,Touch,,,,
6/4/2023 3:07:37 PM,5_21,5,17,Hit,2.710559,,,
6/4/2023 3:07:37 PM,19_21,5,17,Generate,,,,
6/4/2023 3:07:37 PM,19_21,9,21,Touch,,,,
6/4/2023 3:07:37 PM,19_21,-1,-1,Touch,,,,
6/4/2023 3:07:37 PM,19_21,14,-1,Touch,,,,
6/4/2023 3:07:38 PM,19_21,14,21,Touch,,,,
6/4/2023 3:07:38 PM,19_21,14,21,Touch,,,,
6/4/2023 3:07:39 PM,19_21,11,17,Touch,,,,
6/4/2023 3:07:40 PM,19_21,19,17,Touch,,,,
6/4/2023 3:07:40 PM,19_21,19,17,Hit,3.165372,,,
6/4/2023 3:07:40 PM,0_21,19,17,Generate,,,,
6/4/2023 3:07:40 PM,0_21,19,17,Touch,,,,
6/4/2023 3:07:40 PM,0_21,15,16,Touch,,,,
6/4/2023 3:07:40 PM,0_21,15,21,Touch,,,,
6/4/2023 3:07:41 PM,0_21,1,17,Touch,,,,
6/4/2023 3:07:41 PM,0_21,1,21,Touch,,,,
6/4/2023 3:07:42 PM,0_21,0,20,Hit,1.86601,,,
6/4/2023 3:07:42 PM,3_21,0,20,Generate,,,,
6/4/2023 3:07:42 PM,3_21,1,20,Touch,,,,
6/4/2023 3:07:42 PM,3_21,3,20,Touch,,,,
6/4/2023 3:07:42 PM,3_21,3,20,Touch,,,,
6/4/2023 3:07:43 PM,3_21,3,16,Touch,,,,
6/4/2023 3:07:43 PM,3_21,-1,17,Touch,,,,
6/4/2023 3:07:43 PM,3_21,-1,21,Hit,9.774281,,,
6/4/2023 3:07:43 PM,2_3,-1,21,Generate,,,,
6/4/2023 3:07:43 PM,2_3,3,21,Touch,,,,
6/4/2023 3:07:44 PM,2_3,3,12,Touch,,,,
6/4/2023 3:07:44 PM,2_3,3,9,Touch,,,,
6/4/2023 3:07:45 PM,2_3,3,12,Touch,,,,
6/4/2023 3:07:45 PM,2_3,2,12,Touch,,,,
6/4/2023 3:07:45 PM,2_3,2,12,Touch,,,,
6/4/2023 3:07:45 PM,2_3,3,12,Touch,,,,
6/4/2023 3:07:46 PM,2_3,3,8,Touch,,,,
6/4/2023 3:07:46 PM,2_3,3,8,Touch,,,,
6/4/2023 3:07:46 PM,2_3,3,8,Touch,,,,
