Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/1/2023 2:24:24 PM,7_7,62,92,Generate,,,,
6/1/2023 2:24:24 PM,6_7,62,92,Generate,,,,
6/1/2023 2:24:26 PM,6_7,6,8,Touch,,,,
6/1/2023 2:24:27 PM,6_7,10,9,Touch,,,,
6/1/2023 2:24:27 PM,6_7,10,9,Touch,,,,
6/1/2023 2:24:28 PM,6_7,7,9,Touch,,,,
6/1/2023 2:24:28 PM,6_7,6,5,Touch,,,,
6/1/2023 2:24:29 PM,6_7,7,6,Hit,4.141833,,,
6/1/2023 2:24:29 PM,7_14,7,6,Generate,,,,
6/1/2023 2:24:30 PM,7_14,15,14,Hit,1.655643,,,
6/1/2023 2:24:30 PM,0_7,15,14,Generate,,,,
6/1/2023 2:24:30 PM,0_7,15,14,Touch,,,,
6/1/2023 2:24:31 PM,0_7,-1,0,Hit,0.8441978,,,
6/1/2023 2:24:31 PM,7_9,-1,0,Generate,,,,
6/1/2023 2:24:32 PM,7_9,-1,9,Hit,0.6660953,,,
6/1/2023 2:24:32 PM,7_11,-1,9,Generate,,,,
6/1/2023 2:24:33 PM,7_11,15,11,Hit,0.7329738,,,
6/1/2023 2:24:33 PM,4_7,15,11,Generate,,,,
6/1/2023 2:24:33 PM,4_7,15,11,Touch,,,,
6/1/2023 2:24:33 PM,4_7,15,4,Hit,0.6000244,,,
6/1/2023 2:24:33 PM,7_18,15,4,Generate,,,,
6/1/2023 2:24:34 PM,7_18,15,7,Hit,9.540692,,,
6/1/2023 2:24:34 PM,13_18,15,7,Generate,,,,
6/1/2023 2:24:35 PM,13_18,15,13,Hit,0.8446931,,,
6/1/2023 2:24:35 PM,5_18,15,13,Generate,,,,
6/1/2023 2:24:36 PM,5_18,15,18,Hit,2.442445,,,
6/1/2023 2:24:36 PM,5_20,15,18,Generate,,,,
6/1/2023 2:24:36 PM,5_20,-1,5,Hit,1.420993,,,
6/1/2023 2:24:36 PM,10_20,-1,5,Generate,,,,
6/1/2023 2:24:37 PM,10_20,-1,20,Hit,1.500572,,,
6/1/2023 2:24:37 PM,10_22,-1,20,Generate,,,,
6/1/2023 2:24:38 PM,10_22,-1,10,Hit,1.54556,,,
6/1/2023 2:24:38 PM,3_22,-1,10,Generate,,,,
6/1/2023 2:24:39 PM,3_22,-1,-1,Touch,,,,
6/1/2023 2:24:39 PM,3_22,-1,22,Hit,1.965787,,,
6/1/2023 2:24:39 PM,3_11,-1,22,Generate,,,,
6/1/2023 2:24:40 PM,3_11,-1,10,Touch,,,,
6/1/2023 2:24:41 PM,3_11,-1,10,Touch,,,,
6/1/2023 2:24:42 PM,,-1,13,LostTrack,,,1
6/1/2023 2:24:44 PM,3_11,-1,11,Hit,4.499175,,,
6/1/2023 2:24:44 PM,3_21,-1,11,Generate,,,,
6/1/2023 2:24:44 PM,3_21,-1,3,Hit,6.474707,,,
6/1/2023 2:24:44 PM,6_21,-1,3,Generate,,,,
6/1/2023 2:24:44 PM,6_21,-1,3,Touch,,,,
6/1/2023 2:24:45 PM,6_21,-1,6,Hit,0.5664214,,,
6/1/2023 2:24:45 PM,7_21,-1,6,Generate,,,,
6/1/2023 2:24:46 PM,7_21,6,20,Touch,,,,
6/1/2023 2:24:46 PM,7_21,6,20,Touch,,,,
6/1/2023 2:24:47 PM,7_21,-1,20,Touch,,,,
6/1/2023 2:24:47 PM,7_21,7,21,Hit,3.599294,,,
6/1/2023 2:24:47 PM,6_7,7,21,Generate,,,,
6/1/2023 2:24:48 PM,6_7,11,7,Hit,3.266144,,,
6/1/2023 2:24:48 PM,6_10,11,7,Generate,,,,
6/1/2023 2:24:49 PM,6_10,6,9,Hit,1.49915,,,
6/1/2023 2:24:49 PM,10_12,6,9,Generate,,,,
6/1/2023 2:24:49 PM,10_12,2,10,Hit,1.032279,,,
6/1/2023 2:24:49 PM,5_12,2,10,Generate,,,,
6/1/2023 2:24:50 PM,5_12,-1,12,Hit,1.132877,,,
6/1/2023 2:24:50 PM,1_5,-1,12,Generate,,,,
6/1/2023 2:24:50 PM,1_5,5,-1,Hit,1.066835,,,
6/1/2023 2:24:50 PM,1_8,5,-1,Generate,,,,
6/1/2023 2:24:51 PM,1_8,1,8,Hit,0.866618,,,
6/1/2023 2:24:51 PM,8_10,1,8,Generate,,,,
6/1/2023 2:24:51 PM,8_10,1,8,Hit,0.7334328,,,
6/1/2023 2:24:51 PM,10_18,1,8,Generate,,,,
6/1/2023 2:24:51 PM,10_18,10,8,Touch,,,,
6/1/2023 2:24:52 PM,10_18,10,13,Touch,,,,
6/1/2023 2:24:52 PM,10_18,9,17,Touch,,,,
6/1/2023 2:24:53 PM,10_18,14,-1,Touch,,,,
6/1/2023 2:24:53 PM,10_18,11,18,Hit,2.176512,,,
6/1/2023 2:24:53 PM,10_19,11,18,Generate,,,,
6/1/2023 2:24:54 PM,10_19,11,19,Hit,0.9996418,,,
6/1/2023 2:24:54 PM,8_10,11,19,Generate,,,,
