Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/2/2023 11:06:40 AM,29_29,24,11,Generate,,,,
6/2/2023 11:06:40 AM,14_29,24,11,Generate,,,,
6/2/2023 11:06:41 AM,14_29,14,29,Hit,0.8307036,,,
6/2/2023 11:06:41 AM,29_40,14,29,Generate,,,,
6/2/2023 11:06:42 AM,29_40,14,29,Touch,,,,
6/2/2023 11:06:42 AM,29_40,14,29,Hit,1.10225,,,
6/2/2023 11:06:42 AM,20_40,14,29,Generate,,,,
6/2/2023 11:06:42 AM,20_40,23,29,Touch,,,,
6/2/2023 11:06:43 AM,20_40,40,20,Hit,1.002033,,,
6/2/2023 11:06:43 AM,40_40,40,20,Generate,,,,
6/2/2023 11:06:43 AM,40_40,40,20,Hit,0.6884269,,,
6/2/2023 11:06:43 AM,6_6,40,20,Generate,,,,
6/2/2023 11:06:43 AM,6_6,40,20,Touch,,,,
6/2/2023 11:06:44 AM,6_6,6,12,Hit,0.9992806,,,
6/2/2023 11:06:44 AM,11_11,6,12,Generate,,,,
6/2/2023 11:06:44 AM,11_11,6,12,Touch,,,,
6/2/2023 11:06:45 AM,11_11,6,11,Hit,0.7680556,,,
6/2/2023 11:06:45 AM,35_35,6,11,Generate,,,,
6/2/2023 11:06:45 AM,35_35,6,11,Touch,,,,
6/2/2023 11:06:46 AM,35_35,35,12,Hit,0.9886057,,,
6/2/2023 11:06:46 AM,30_30,35,12,Generate,,,,
6/2/2023 11:06:47 AM,30_30,34,30,Hit,1.098699,,,
6/2/2023 11:06:47 AM,19_19,34,30,Generate,,,,
6/2/2023 11:06:47 AM,19_19,34,30,Touch,,,,
6/2/2023 11:06:48 AM,19_19,24,19,Hit,0.8775249,,,
6/2/2023 11:06:48 AM,16_16,24,19,Generate,,,,
6/2/2023 11:06:49 AM,16_16,16,20,Hit,0.6998927,,,
6/2/2023 11:06:49 AM,37_37,16,20,Generate,,,,
6/2/2023 11:06:50 AM,37_37,15,37,Hit,0.8332945,,,
6/2/2023 11:06:50 AM,7_7,15,37,Generate,,,,
6/2/2023 11:06:51 AM,7_7,7,29,Hit,1.033784,,,
6/2/2023 11:06:51 AM,41_41,7,29,Generate,,,,
6/2/2023 11:06:51 AM,41_41,7,29,Touch,,,,
6/2/2023 11:06:52 AM,41_41,41,29,Hit,1.010719,,,
6/2/2023 11:06:52 AM,37_37,41,29,Generate,,,,
6/2/2023 11:06:53 AM,37_37,33,37,Hit,0.9873292,,,
6/2/2023 11:06:53 AM,19_19,33,37,Generate,,,,
6/2/2023 11:06:53 AM,19_19,33,37,Touch,,,,
6/2/2023 11:06:53 AM,19_19,24,19,Hit,0.7008017,,,
6/2/2023 11:06:53 AM,36_36,24,19,Generate,,,,
6/2/2023 11:06:54 AM,36_36,24,36,Hit,0.8328762,,,
6/2/2023 11:06:54 AM,43_43,24,36,Generate,,,,
6/2/2023 11:06:54 AM,43_43,24,36,Touch,,,,
6/2/2023 11:06:56 AM,43_43,43,28,Hit,1.432936,,,
6/2/2023 11:06:56 AM,46_46,43,28,Generate,,,,
6/2/2023 11:06:56 AM,46_46,43,28,Touch,,,,
6/2/2023 11:06:56 AM,46_46,43,46,Hit,0.7887827,,,
6/2/2023 11:06:56 AM,1_1,43,46,Generate,,,,
6/2/2023 11:06:56 AM,1_1,43,46,Touch,,,,
6/2/2023 11:06:57 AM,1_1,24,1,Hit,0.6443439,,,
6/2/2023 11:06:57 AM,36_36,24,1,Generate,,,,
6/2/2023 11:06:57 AM,36_36,24,1,Touch,,,,
6/2/2023 11:06:58 AM,36_36,33,36,Hit,0.987943,,,
6/2/2023 11:06:58 AM,18_18,33,36,Generate,,,,
6/2/2023 11:06:59 AM,18_18,24,18,Hit,0.6104038,,,
6/2/2023 11:06:59 AM,26_26,24,18,Generate,,,,
6/2/2023 11:06:59 AM,26_26,26,19,Hit,0.8193554,,,
6/2/2023 11:06:59 AM,28_28,26,19,Generate,,,,
6/2/2023 11:07:00 AM,28_28,26,19,Touch,,,,
6/2/2023 11:07:00 AM,28_28,25,28,Hit,0.8477079,,,
6/2/2023 11:07:00 AM,11_11,25,28,Generate,,,,
6/2/2023 11:07:00 AM,11_11,25,28,Touch,,,,
6/2/2023 11:07:01 AM,11_11,25,11,Hit,0.7997637,,,
6/2/2023 11:07:01 AM,41_41,25,11,Generate,,,,
6/2/2023 11:07:02 AM,41_41,41,11,Hit,0.7658533,,,
6/2/2023 11:07:02 AM,16_16,41,11,Generate,,,,
6/2/2023 11:07:03 AM,16_16,16,11,Hit,0.7334326,,,
6/2/2023 11:07:03 AM,22_22,16,11,Generate,,,,
6/2/2023 11:07:03 AM,22_22,16,11,Touch,,,,
6/2/2023 11:07:04 AM,22_22,22,11,Hit,1.332824,,,
6/2/2023 11:07:04 AM,17_17,22,11,Generate,,,,
6/2/2023 11:07:04 AM,17_17,22,11,Touch,,,,
6/2/2023 11:07:05 AM,17_17,17,11,Hit,1.043823,,,
6/2/2023 11:07:05 AM,5_5,17,11,Generate,,,,
6/2/2023 11:07:05 AM,5_5,17,11,Touch,,,,
6/2/2023 11:07:06 AM,5_5,5,11,Hit,0.8447433,,,
6/2/2023 11:07:06 AM,1_1,5,11,Generate,,,,
6/2/2023 11:07:06 AM,1_1,5,11,Touch,,,,
6/2/2023 11:07:07 AM,1_1,15,1,Hit,0.8449687,,,
6/2/2023 11:07:07 AM,13_13,15,1,Generate,,,,
6/2/2023 11:07:07 AM,13_13,15,1,Touch,,,,
6/2/2023 11:07:07 AM,13_13,15,-1,Touch,,,,
6/2/2023 11:07:08 AM,13_13,15,13,Hit,0.9323714,,,
6/2/2023 11:07:08 AM,35_35,15,13,Generate,,,,
6/2/2023 11:07:08 AM,35_35,15,13,Touch,,,,
6/2/2023 11:07:08 AM,35_35,35,3,Hit,0.8777635,,,
6/2/2023 11:07:08 AM,50_50,35,3,Generate,,,,
6/2/2023 11:07:09 AM,50_50,50,2,Hit,1.077808,,,
6/2/2023 11:07:09 AM,26_26,50,2,Generate,,,,
6/2/2023 11:07:10 AM,26_26,26,2,Hit,0.733079,,,
6/2/2023 11:07:10 AM,20_20,26,2,Generate,,,,
6/2/2023 11:07:10 AM,20_20,26,2,Touch,,,,
