Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/6/2023 10:23:13 AM,128_128,4,19,Generate,,,,
6/6/2023 10:23:13 AM,2_128,4,19,Generate,,,,
6/6/2023 10:23:14 AM,,4,19,LostTrack,,,1
6/6/2023 10:23:14 AM,2_128,2,128,Hit,1.252457,,,
6/6/2023 10:23:14 AM,2_34,2,128,Generate,,,,
6/6/2023 10:23:14 AM,2_34,2,128,Hit,1.242657,,,
6/6/2023 10:23:14 AM,34_117,2,128,Generate,,,,
6/6/2023 10:23:15 AM,34_117,18,112,Touch,,,,
6/6/2023 10:23:15 AM,34_117,117,18,Touch,,,,
6/6/2023 10:23:15 AM,34_117,117,34,Hit,0.8116173,,,
6/6/2023 10:23:15 AM,5_117,117,34,Generate,,,,
6/6/2023 10:23:15 AM,5_117,117,18,Touch,,,,
6/6/2023 10:23:16 AM,5_117,117,5,Hit,1.422033,,,
6/6/2023 10:23:16 AM,5_84,117,5,Generate,,,,
6/6/2023 10:23:16 AM,5_84,117,5,Hit,0.6335755,,,
6/6/2023 10:23:16 AM,23_84,117,5,Generate,,,,
6/6/2023 10:23:17 AM,23_84,23,84,Hit,1.156132,,,
6/6/2023 10:23:17 AM,23_36,23,84,Generate,,,,
6/6/2023 10:23:17 AM,23_36,23,84,Hit,1.156086,,,
6/6/2023 10:23:17 AM,36_55,23,84,Generate,,,,
6/6/2023 10:23:19 AM,36_55,39,36,Touch,,,,
6/6/2023 10:23:19 AM,36_55,54,20,Touch,,,,
6/6/2023 10:23:19 AM,36_55,54,20,Touch,,,,
6/6/2023 10:23:20 AM,36_55,55,36,Hit,2.644046,,,
6/6/2023 10:23:20 AM,36_67,55,36,Generate,,,,
6/6/2023 10:23:20 AM,36_67,54,36,Touch,,,,
6/6/2023 10:23:20 AM,36_67,54,36,Hit,3.100136,,,
6/6/2023 10:23:20 AM,36_67,54,36,Generate,,,,
6/6/2023 10:23:20 AM,36_67,35,83,Touch,,,,
6/6/2023 10:23:20 AM,36_67,35,83,Touch,,,,
6/6/2023 10:23:21 AM,36_67,35,67,Hit,1.17723,,,
6/6/2023 10:23:21 AM,36_94,35,67,Generate,,,,
6/6/2023 10:23:21 AM,36_94,35,67,Touch,,,,
6/6/2023 10:23:21 AM,36_94,35,83,Touch,,,,
6/6/2023 10:23:21 AM,36_94,35,83,Touch,,,,
6/6/2023 10:23:21 AM,36_94,36,83,Touch,,,,
6/6/2023 10:23:21 AM,36_94,36,83,Hit,1.088147,,,
6/6/2023 10:23:21 AM,20_94,36,83,Generate,,,,
6/6/2023 10:23:22 AM,20_94,58,20,Hit,0.5116583,,,
6/6/2023 10:23:22 AM,89_94,58,20,Generate,,,,
6/6/2023 10:23:22 AM,89_94,47,21,Touch,,,,
6/6/2023 10:23:22 AM,89_94,62,73,Touch,,,,
6/6/2023 10:23:22 AM,89_94,46,90,Touch,,,,
6/6/2023 10:23:23 AM,89_94,79,90,Touch,,,,
6/6/2023 10:23:23 AM,89_94,95,90,Touch,,,,
6/6/2023 10:23:23 AM,89_94,111,90,Touch,,,,
6/6/2023 10:23:23 AM,89_94,111,90,Touch,,,,
6/6/2023 10:23:23 AM,89_94,110,90,Touch,,,,
6/6/2023 10:23:23 AM,89_94,94,90,Touch,,,,
6/6/2023 10:23:24 AM,89_94,78,90,Touch,,,,
6/6/2023 10:23:24 AM,89_94,78,90,Touch,,,,
6/6/2023 10:23:24 AM,89_94,78,90,Touch,,,,
6/6/2023 10:23:24 AM,89_94,78,90,Touch,,,,
6/6/2023 10:23:25 AM,89_94,94,89,Hit,3.165354,,,
6/6/2023 10:23:25 AM,38_94,94,89,Generate,,,,
6/6/2023 10:23:25 AM,38_94,94,89,Hit,4.609868,,,
6/6/2023 10:23:25 AM,38_114,94,89,Generate,,,,
6/6/2023 10:23:27 AM,38_114,38,65,Hit,2.288352,,,
6/6/2023 10:23:27 AM,93_114,38,65,Generate,,,,
6/6/2023 10:23:28 AM,93_114,60,131,Touch,,,,
6/6/2023 10:23:29 AM,,95,83,LostTrack,,1,
6/6/2023 10:23:29 AM,93_114,94,83,Touch,,,,
6/6/2023 10:23:29 AM,93_114,94,83,Touch,,,,
6/6/2023 10:23:29 AM,93_114,94,83,Touch,,,,
6/6/2023 10:23:30 AM,93_114,94,83,Touch,,,,
6/6/2023 10:23:30 AM,93_114,94,83,Touch,,,,
6/6/2023 10:23:31 AM,93_114,94,114,Hit,5.742453,,,
6/6/2023 10:23:31 AM,44_93,94,114,Generate,,,,
6/6/2023 10:23:31 AM,44_93,94,114,Touch,,,,
6/6/2023 10:23:32 AM,44_93,93,27,Hit,4.964937,,,
6/6/2023 10:23:32 AM,34_44,93,27,Generate,,,,
6/6/2023 10:23:33 AM,34_44,44,26,Hit,1.877417,,,
6/6/2023 10:23:33 AM,34_58,44,26,Generate,,,,
6/6/2023 10:23:34 AM,34_58,58,8,Hit,0.9444641,,,
6/6/2023 10:23:34 AM,34_87,58,8,Generate,,,,
6/6/2023 10:23:35 AM,34_87,102,17,Touch,,,,
6/6/2023 10:23:36 AM,34_87,55,-1,Touch,,,,
6/6/2023 10:23:36 AM,34_87,56,50,Touch,,,,
6/6/2023 10:23:37 AM,34_87,39,34,Hit,4.676085,,,
6/6/2023 10:23:37 AM,53_87,39,34,Generate,,,,
6/6/2023 10:23:38 AM,53_87,52,51,Touch,,,,
6/6/2023 10:23:38 AM,53_87,52,51,Touch,,,,
6/6/2023 10:23:38 AM,53_87,52,51,Touch,,,,
6/6/2023 10:23:38 AM,53_87,87,53,Hit,1.76693,,,
6/6/2023 10:23:38 AM,42_87,87,53,Generate,,,,
6/6/2023 10:23:39 AM,42_87,86,53,Touch,,,,
6/6/2023 10:23:40 AM,42_87,103,53,Touch,,,,
6/6/2023 10:23:40 AM,42_87,86,53,Touch,,,,
6/6/2023 10:23:40 AM,42_87,87,53,Hit,6.547888,,,
6/6/2023 10:23:40 AM,14_42,87,53,Generate,,,,
6/6/2023 10:23:41 AM,14_42,103,53,Touch,,,,
6/6/2023 10:23:41 AM,14_42,43,38,Touch,,,,
6/6/2023 10:23:42 AM,14_42,58,41,Touch,,,,
6/6/2023 10:23:42 AM,14_42,31,43,Touch,,,,
6/6/2023 10:23:42 AM,14_42,31,43,Touch,,,,
