Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/1/2023 1:46:45 PM,44_44,6,2,Generate,,,,
6/1/2023 1:46:45 PM,33_44,6,2,Generate,,,,
6/1/2023 1:46:46 PM,33_44,-1,34,Touch,,,,
6/1/2023 1:46:46 PM,33_44,-1,34,Touch,,,,
6/1/2023 1:46:46 PM,33_44,35,33,Touch,,,,
6/1/2023 1:46:46 PM,33_44,35,33,Hit,1.376059,,,
6/1/2023 1:46:46 PM,44_45,35,33,Generate,,,,
6/1/2023 1:46:46 PM,44_45,35,33,Touch,,,,
6/1/2023 1:46:46 PM,44_45,44,33,Touch,,,,
6/1/2023 1:46:46 PM,44_45,44,33,Hit,1.742832,,,
6/1/2023 1:46:46 PM,13_45,44,33,Generate,,,,
6/1/2023 1:46:46 PM,13_45,44,38,Touch,,,,
6/1/2023 1:46:46 PM,13_45,44,38,Touch,,,,
6/1/2023 1:46:47 PM,13_45,12,45,Touch,,,,
6/1/2023 1:46:47 PM,13_45,13,45,Hit,1.067012,,,
6/1/2023 1:46:47 PM,19_45,13,45,Generate,,,,
6/1/2023 1:46:48 PM,19_45,13,45,Touch,,,,
6/1/2023 1:46:48 PM,19_45,12,45,Hit,1.854694,,,
6/1/2023 1:46:48 PM,9_19,12,45,Generate,,,,
6/1/2023 1:46:48 PM,9_19,12,45,Touch,,,,
6/1/2023 1:46:48 PM,9_19,19,45,Hit,0.833145,,,
6/1/2023 1:46:48 PM,9_30,19,45,Generate,,,,
6/1/2023 1:46:48 PM,9_30,19,9,Touch,,,,
6/1/2023 1:46:49 PM,9_30,19,9,Hit,0.7548349,,,
6/1/2023 1:46:49 PM,24_30,19,9,Generate,,,,
6/1/2023 1:46:49 PM,24_30,30,9,Hit,0.5658121,,,
6/1/2023 1:46:49 PM,21_24,30,9,Generate,,,,
6/1/2023 1:46:49 PM,21_24,30,9,Touch,,,,
6/1/2023 1:46:49 PM,21_24,24,22,Hit,0.7447292,,,
6/1/2023 1:46:49 PM,15_21,24,22,Generate,,,,
6/1/2023 1:46:49 PM,15_21,24,22,Touch,,,,
6/1/2023 1:46:50 PM,15_21,6,21,Touch,,,,
6/1/2023 1:46:50 PM,15_21,15,21,Hit,0.9215555,,,
6/1/2023 1:46:50 PM,21_28,15,21,Generate,,,,
6/1/2023 1:46:50 PM,21_28,15,21,Hit,1.466259,,,
6/1/2023 1:46:50 PM,28_46,15,21,Generate,,,,
6/1/2023 1:46:50 PM,28_46,15,21,Touch,,,,
6/1/2023 1:46:50 PM,28_46,15,21,Touch,,,,
6/1/2023 1:46:51 PM,28_46,46,28,Hit,0.9003653,,,
6/1/2023 1:46:51 PM,46_47,46,28,Generate,,,,
6/1/2023 1:46:51 PM,46_47,46,28,Hit,1.07775,,,
6/1/2023 1:46:51 PM,46_47,46,28,Generate,,,,
6/1/2023 1:46:52 PM,46_47,38,37,Touch,,,,
6/1/2023 1:46:52 PM,46_47,47,46,Hit,0.6666762,,,
6/1/2023 1:46:52 PM,47_52,47,46,Generate,,,,
6/1/2023 1:46:52 PM,47_52,47,46,Touch,,,,
6/1/2023 1:46:53 PM,47_52,52,48,Hit,0.6775055,,,
6/1/2023 1:46:53 PM,18_47,52,48,Generate,,,,
6/1/2023 1:46:53 PM,18_47,51,46,Touch,,,,
6/1/2023 1:46:53 PM,,9,47,LostTrack,,,1
6/1/2023 1:46:54 PM,18_47,9,38,Touch,,,,
6/1/2023 1:46:54 PM,18_47,9,38,Touch,,,,
6/1/2023 1:46:54 PM,18_47,9,38,Touch,,,,
6/1/2023 1:46:54 PM,18_47,9,38,Touch,,,,
6/1/2023 1:46:54 PM,18_47,9,38,Touch,,,,
6/1/2023 1:46:55 PM,18_47,18,27,Touch,,,,
6/1/2023 1:46:55 PM,18_47,47,18,Hit,2.677057,,,
6/1/2023 1:46:55 PM,17_47,47,18,Generate,,,,
6/1/2023 1:46:56 PM,17_47,47,18,Touch,,,,
6/1/2023 1:46:56 PM,17_47,47,18,Hit,4.720625,,,
6/1/2023 1:46:56 PM,17_19,47,18,Generate,,,,
6/1/2023 1:46:56 PM,17_19,47,18,Touch,,,,
6/1/2023 1:46:56 PM,17_19,47,18,Touch,,,,
6/1/2023 1:46:57 PM,17_19,22,19,Hit,0.7098114,,,
6/1/2023 1:46:57 PM,3_17,22,19,Generate,,,,
6/1/2023 1:46:57 PM,3_17,8,20,Touch,,,,
6/1/2023 1:46:58 PM,3_17,17,4,Hit,2.677646,,,
6/1/2023 1:46:58 PM,3_12,17,4,Generate,,,,
6/1/2023 1:46:58 PM,3_12,17,4,Touch,,,,
6/1/2023 1:46:58 PM,3_12,17,4,Touch,,,,
6/1/2023 1:46:59 PM,3_12,4,2,Touch,,,,
6/1/2023 1:46:59 PM,3_12,12,3,Hit,0.8434576,,,
6/1/2023 1:46:59 PM,3_39,12,3,Generate,,,,
6/1/2023 1:46:59 PM,3_39,12,3,Touch,,,,
6/1/2023 1:46:59 PM,3_39,12,3,Hit,2.511269,,,
6/1/2023 1:46:59 PM,19_39,12,3,Generate,,,,
6/1/2023 1:47:00 PM,19_39,39,19,Hit,0.8666898,,,
6/1/2023 1:47:00 PM,6_19,39,19,Generate,,,,
6/1/2023 1:47:00 PM,6_19,39,19,Hit,0.6671146,,,
6/1/2023 1:47:00 PM,6_11,39,19,Generate,,,,
6/1/2023 1:47:00 PM,6_11,39,19,Touch,,,,
6/1/2023 1:47:00 PM,6_11,6,2,Hit,0.5996624,,,
