Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/7/2023 9:05:03 PM,16_16,-1,-1,Generate,,,,
6/7/2023 9:05:03 PM,2_16,-1,-1,Generate,,,,
6/7/2023 9:05:04 PM,2_16,2,6,Hit,0.6580579,,,
6/7/2023 9:05:04 PM,7_16,2,6,Generate,,,,
6/7/2023 9:05:05 PM,7_16,6,16,Hit,1.599918,,,
6/7/2023 9:05:05 PM,7_19,6,16,Generate,,,,
6/7/2023 9:05:05 PM,7_19,11,16,Touch,,,,
6/7/2023 9:05:06 PM,7_19,7,16,Hit,1.830617,,,
6/7/2023 9:05:06 PM,4_19,7,16,Generate,,,,
6/7/2023 9:05:06 PM,4_19,6,19,Hit,1.435574,,,
6/7/2023 9:05:06 PM,4_7,6,19,Generate,,,,
6/7/2023 9:05:07 PM,4_7,7,4,Hit,0.5668625,,,
6/7/2023 9:05:07 PM,4_5,7,4,Generate,,,,
6/7/2023 9:05:07 PM,4_5,4,4,Hit,1.733359,,,
6/7/2023 9:05:07 PM,5_17,4,4,Generate,,,,
6/7/2023 9:05:08 PM,5_17,5,4,Hit,1.197981,,,
6/7/2023 9:05:08 PM,6_17,5,4,Generate,,,,
6/7/2023 9:05:09 PM,6_17,6,17,Hit,1.33407,,,
6/7/2023 9:05:09 PM,6_18,6,17,Generate,,,,
6/7/2023 9:05:09 PM,6_18,6,12,Hit,1.367232,,,
6/7/2023 9:05:09 PM,8_18,6,12,Generate,,,,
6/7/2023 9:05:10 PM,8_18,6,18,Hit,1.132502,,,
6/7/2023 9:05:10 PM,8_19,6,18,Generate,,,,
6/7/2023 9:05:10 PM,8_19,6,8,Touch,,,,
6/7/2023 9:05:11 PM,8_19,6,19,Hit,1.400814,,,
6/7/2023 9:05:11 PM,3_8,6,19,Generate,,,,
6/7/2023 9:05:12 PM,3_8,6,8,Touch,,,,
6/7/2023 9:05:12 PM,3_8,3,8,Hit,1.332707,,,
6/7/2023 9:05:12 PM,2_8,3,8,Generate,,,,
6/7/2023 9:05:13 PM,2_8,3,8,Hit,3.810313,,,
6/7/2023 9:05:13 PM,2_19,3,8,Generate,,,,
6/7/2023 9:05:14 PM,2_19,1,-1,Touch,,,,
6/7/2023 9:05:14 PM,2_19,1,-1,Touch,,,,
6/7/2023 9:05:15 PM,2_19,5,19,Hit,1.655109,,,
6/7/2023 9:05:15 PM,2_14,5,19,Generate,,,,
6/7/2023 9:05:21 PM,2_14,2,12,Touch,,,,
6/7/2023 9:05:21 PM,2_14,2,12,Touch,,,,
6/7/2023 9:05:21 PM,2_14,2,12,Touch,,,,
6/7/2023 9:05:21 PM,2_14,2,12,Touch,,,,
6/7/2023 9:05:21 PM,2_14,2,12,Touch,,,,
6/7/2023 9:05:21 PM,2_14,2,12,Hit,8.542167,,,
6/7/2023 9:05:21 PM,14_19,2,12,Generate,,,,
6/7/2023 9:05:21 PM,14_19,2,12,Touch,,,,
6/7/2023 9:05:21 PM,14_19,2,12,Touch,,,,
6/7/2023 9:05:21 PM,14_19,3,12,Touch,,,,
6/7/2023 9:05:21 PM,14_19,3,12,Touch,,,,
6/7/2023 9:05:21 PM,14_19,3,12,Touch,,,,
6/7/2023 9:05:21 PM,14_19,3,12,Touch,,,,
6/7/2023 9:05:22 PM,14_19,2,14,Hit,7.242209,,,
6/7/2023 9:05:22 PM,7_19,2,14,Generate,,,,
6/7/2023 9:05:22 PM,7_19,2,19,Hit,1.465909,,,
6/7/2023 9:05:22 PM,7_20,2,19,Generate,,,,
6/7/2023 9:05:33 PM,,7,-1,LostTrack,,1,
