Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/2/2023 11:01:19 AM,4_4,34,24,Generate,,,,
6/2/2023 11:01:19 AM,1_4,34,24,Generate,,,,
6/2/2023 11:01:20 AM,1_4,33,19,Touch,,,,
6/2/2023 11:01:20 AM,1_4,9,13,Touch,,,,
6/2/2023 11:01:20 AM,1_4,4,8,Touch,,,,
6/2/2023 11:01:20 AM,1_4,4,8,Hit,0.9990478,,,
6/2/2023 11:01:20 AM,1_45,4,8,Generate,,,,
6/2/2023 11:01:20 AM,1_45,-1,7,Touch,,,,
6/2/2023 11:01:20 AM,1_45,-1,7,Touch,,,,
6/2/2023 11:01:21 AM,1_45,40,0,Touch,,,,
6/2/2023 11:01:21 AM,1_45,39,0,Touch,,,,
6/2/2023 11:01:21 AM,1_45,39,0,Touch,,,,
6/2/2023 11:01:22 AM,1_45,39,1,Hit,2.44802,,,
6/2/2023 11:01:22 AM,45_50,39,1,Generate,,,,
6/2/2023 11:01:22 AM,45_50,39,1,Touch,,,,
6/2/2023 11:01:22 AM,45_50,45,1,Hit,1.791232,,,
6/2/2023 11:01:22 AM,10_50,45,1,Generate,,,,
6/2/2023 11:01:22 AM,10_50,45,1,Touch,,,,
6/2/2023 11:01:22 AM,10_50,44,1,Touch,,,,
6/2/2023 11:01:22 AM,10_50,44,1,Touch,,,,
6/2/2023 11:01:24 AM,10_50,-1,1,Touch,,,,
6/2/2023 11:01:25 AM,10_50,50,7,Hit,3.158956,,,
6/2/2023 11:01:25 AM,10_23,50,7,Generate,,,,
6/2/2023 11:01:25 AM,10_23,50,8,Touch,,,,
6/2/2023 11:01:26 AM,10_23,23,15,Touch,,,,
6/2/2023 11:01:26 AM,10_23,23,15,Touch,,,,
6/2/2023 11:01:26 AM,10_23,23,15,Touch,,,,
6/2/2023 11:01:26 AM,10_23,23,15,Touch,,,,
6/2/2023 11:01:26 AM,10_23,23,9,Touch,,,,
6/2/2023 11:01:26 AM,10_23,23,9,Touch,,,,
6/2/2023 11:01:27 AM,10_23,23,9,Touch,,,,
6/2/2023 11:01:27 AM,10_23,23,15,Touch,,,,
6/2/2023 11:01:27 AM,10_23,23,15,Touch,,,,
6/2/2023 11:01:27 AM,10_23,23,16,Touch,,,,
6/2/2023 11:01:27 AM,10_23,23,16,Touch,,,,
6/2/2023 11:01:27 AM,10_23,23,16,Touch,,,,
6/2/2023 11:01:28 AM,10_23,23,16,Touch,,,,
6/2/2023 11:01:28 AM,10_23,9,19,Touch,,,,
6/2/2023 11:01:28 AM,10_23,10,19,Hit,6.110477,,,
6/2/2023 11:01:28 AM,7_23,10,19,Generate,,,,
6/2/2023 11:01:28 AM,7_23,10,19,Touch,,,,
6/2/2023 11:01:29 AM,7_23,7,18,Hit,0.599704,,,
6/2/2023 11:01:29 AM,15_23,7,18,Generate,,,,
6/2/2023 11:01:29 AM,15_23,7,18,Touch,,,,
6/2/2023 11:01:29 AM,15_23,16,13,Touch,,,,
6/2/2023 11:01:29 AM,15_23,15,13,Touch,,,,
6/2/2023 11:01:29 AM,15_23,16,14,Touch,,,,
6/2/2023 11:01:29 AM,15_23,23,14,Touch,,,,
