Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/2/2023 3:21:46 PM,18_18,35,13,Generate,,,,
6/2/2023 3:21:46 PM,6_18,35,13,Generate,,,,
6/2/2023 3:21:46 PM,6_18,18,0,Hit,0.8532328,,,
6/2/2023 3:21:46 PM,6_46,18,0,Generate,,,,
6/2/2023 3:21:47 PM,6_46,18,0,Touch,,,,
6/2/2023 3:21:47 PM,6_46,25,6,Touch,,,,
6/2/2023 3:21:47 PM,6_46,41,6,Hit,1.627216,,,
6/2/2023 3:21:47 PM,32_46,41,6,Generate,,,,
6/2/2023 3:21:47 PM,32_46,47,6,Touch,,,,
6/2/2023 3:21:48 PM,32_46,46,6,Hit,1.322205,,,
6/2/2023 3:21:48 PM,32_44,46,6,Generate,,,,
6/2/2023 3:21:48 PM,32_44,32,1,Hit,1.035206,,,
6/2/2023 3:21:48 PM,6_44,32,1,Generate,,,,
6/2/2023 3:21:49 PM,6_44,44,1,Hit,1.002758,,,
6/2/2023 3:21:49 PM,6_24,44,1,Generate,,,,
6/2/2023 3:21:49 PM,6_24,24,1,Hit,0.5996362,,,
6/2/2023 3:21:49 PM,6_48,24,1,Generate,,,,
6/2/2023 3:21:49 PM,,24,1,LostTrack,,,1
6/2/2023 3:21:50 PM,6_48,-1,1,Touch,,,,
6/2/2023 3:21:50 PM,6_48,13,6,Touch,,,,
6/2/2023 3:21:51 PM,6_48,21,7,Touch,,,,
6/2/2023 3:21:51 PM,6_48,21,6,Touch,,,,
6/2/2023 3:21:51 PM,6_48,28,6,Touch,,,,
6/2/2023 3:21:52 PM,6_48,28,6,Touch,,,,
6/2/2023 3:21:52 PM,6_48,34,6,Touch,,,,
6/2/2023 3:21:52 PM,6_48,34,6,Touch,,,,
6/2/2023 3:21:52 PM,6_48,28,6,Touch,,,,
6/2/2023 3:21:53 PM,6_48,34,12,Touch,,,,
6/2/2023 3:21:54 PM,6_48,28,48,Hit,4.244073,,,
6/2/2023 3:21:54 PM,6_43,28,48,Generate,,,,
6/2/2023 3:21:54 PM,6_43,28,44,Touch,,,,
6/2/2023 3:21:55 PM,6_43,34,43,Hit,0.8999726,,,
6/2/2023 3:21:55 PM,6_26,34,43,Generate,,,,
6/2/2023 3:21:55 PM,6_26,34,43,Touch,,,,
6/2/2023 3:21:55 PM,6_26,35,21,Touch,,,,
6/2/2023 3:21:56 PM,6_26,35,26,Hit,1.099684,,,
6/2/2023 3:21:56 PM,6_49,35,26,Generate,,,,
6/2/2023 3:21:56 PM,6_49,35,12,Touch,,,,
6/2/2023 3:21:57 PM,6_49,35,7,Touch,,,,
6/2/2023 3:21:58 PM,6_49,43,2,Touch,,,,
6/2/2023 3:21:58 PM,6_49,43,8,Touch,,,,
6/2/2023 3:21:58 PM,6_49,43,8,Touch,,,,
6/2/2023 3:21:59 PM,6_49,43,2,Touch,,,,
6/2/2023 3:21:59 PM,6_49,43,2,Touch,,,,
6/2/2023 3:21:59 PM,6_49,43,2,Touch,,,,
6/2/2023 3:21:59 PM,6_49,43,2,Touch,,,,
6/2/2023 3:21:59 PM,6_49,43,2,Touch,,,,
6/2/2023 3:21:59 PM,6_49,43,2,Touch,,,,
6/2/2023 3:22:00 PM,6_49,43,2,Touch,,,,
6/2/2023 3:22:00 PM,6_49,44,12,Touch,,,,
6/2/2023 3:22:01 PM,6_49,40,6,Touch,,,,
6/2/2023 3:22:01 PM,6_49,40,12,Touch,,,,
6/2/2023 3:22:01 PM,6_49,39,6,Hit,12.57499,,,
6/2/2023 3:22:01 PM,3_49,39,6,Generate,,,,
6/2/2023 3:22:01 PM,3_49,39,12,Touch,,,,
6/2/2023 3:22:02 PM,3_49,3,6,Hit,0.6997546,,,
6/2/2023 3:22:02 PM,49_50,3,6,Generate,,,,
6/2/2023 3:22:02 PM,49_50,3,6,Touch,,,,
6/2/2023 3:22:03 PM,49_50,43,12,Touch,,,,
6/2/2023 3:22:03 PM,49_50,43,12,Touch,,,,
6/2/2023 3:22:03 PM,49_50,43,12,Touch,,,,
6/2/2023 3:22:03 PM,49_50,43,12,Touch,,,,
6/2/2023 3:22:04 PM,49_50,43,12,Touch,,,,
6/2/2023 3:22:04 PM,49_50,43,7,Touch,,,,
6/2/2023 3:22:04 PM,49_50,49,7,Hit,8.330411,,,
6/2/2023 3:22:04 PM,12_50,49,7,Generate,,,,
6/2/2023 3:22:04 PM,12_50,44,7,Touch,,,,
6/2/2023 3:22:05 PM,12_50,50,12,Hit,2.977087,,,
6/2/2023 3:22:05 PM,12_38,50,12,Generate,,,,
6/2/2023 3:22:05 PM,12_38,49,13,Touch,,,,
6/2/2023 3:22:05 PM,12_38,38,7,Hit,0.5998407,,,
6/2/2023 3:22:05 PM,12_50,38,7,Generate,,,,
6/2/2023 3:22:05 PM,,32,1,LostTrack,,,1
6/2/2023 3:22:08 PM,12_50,44,19,Touch,,,,
6/2/2023 3:22:08 PM,12_50,43,13,Touch,,,,
6/2/2023 3:22:08 PM,12_50,43,13,Touch,,,,
6/2/2023 3:22:08 PM,12_50,44,13,Touch,,,,
6/2/2023 3:22:08 PM,12_50,44,13,Touch,,,,
6/2/2023 3:22:08 PM,12_50,44,13,Touch,,,,
6/2/2023 3:22:08 PM,12_50,44,13,Touch,,,,
6/2/2023 3:22:08 PM,12_50,44,13,Touch,,,,
6/2/2023 3:22:08 PM,12_50,44,13,Touch,,,,
6/2/2023 3:22:08 PM,12_50,44,19,Touch,,,,
6/2/2023 3:22:08 PM,12_50,44,19,Touch,,,,
6/2/2023 3:22:08 PM,12_50,-1,13,Touch,,,,
6/2/2023 3:22:09 PM,12_50,-1,12,Touch,,,,
6/2/2023 3:22:09 PM,12_50,-1,12,Hit,4.843717,,,
6/2/2023 3:22:09 PM,39_50,-1,12,Generate,,,,
6/2/2023 3:22:09 PM,39_50,-1,13,Touch,,,,
6/2/2023 3:22:09 PM,39_50,-1,12,Touch,,,,
6/2/2023 3:22:09 PM,39_50,44,13,Touch,,,,
6/2/2023 3:22:10 PM,39_50,39,14,Hit,0.8663822,,,
6/2/2023 3:22:10 PM,2_50,39,14,Generate,,,,
6/2/2023 3:22:10 PM,2_50,38,14,Touch,,,,
6/2/2023 3:22:11 PM,2_50,46,-1,Touch,,,,
6/2/2023 3:22:11 PM,2_50,46,2,Touch,,,,
6/2/2023 3:22:11 PM,2_50,46,2,Hit,1.787879,,,
6/2/2023 3:22:11 PM,18_50,46,2,Generate,,,,
6/2/2023 3:22:11 PM,18_50,46,2,Touch,,,,
6/2/2023 3:22:12 PM,18_50,46,2,Touch,,,,
6/2/2023 3:22:12 PM,18_50,46,2,Touch,,,,
6/2/2023 3:22:12 PM,18_50,46,2,Touch,,,,
6/2/2023 3:22:12 PM,18_50,46,2,Touch,,,,
6/2/2023 3:22:12 PM,18_50,46,2,Touch,,,,
6/2/2023 3:22:12 PM,18_50,41,24,Touch,,,,
6/2/2023 3:22:13 PM,18_50,41,24,Touch,,,,
6/2/2023 3:22:13 PM,18_50,41,24,Touch,,,,
6/2/2023 3:22:13 PM,18_50,40,18,Touch,,,,
