Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/1/2023 2:21:02 PM,19_19,9,7,Generate,,,,
6/1/2023 2:21:02 PM,5_19,9,7,Generate,,,,
6/1/2023 2:21:04 PM,5_19,10,19,Hit,2.064887,,,
6/1/2023 2:21:04 PM,5_19,10,19,Generate,,,,
6/1/2023 2:21:05 PM,5_19,4,19,Hit,0.7885984,,,
6/1/2023 2:21:05 PM,5_12,4,19,Generate,,,,
6/1/2023 2:21:06 PM,5_12,5,13,Hit,3.675817,,,
6/1/2023 2:21:06 PM,12_13,5,13,Generate,,,,
6/1/2023 2:21:07 PM,12_13,8,12,Hit,1.887951,,,
6/1/2023 2:21:07 PM,13_21,8,12,Generate,,,,
6/1/2023 2:21:08 PM,13_21,13,6,Hit,1.667202,,,
6/1/2023 2:21:08 PM,9_21,13,6,Generate,,,,
6/1/2023 2:21:08 PM,9_21,13,6,Touch,,,,
6/1/2023 2:21:08 PM,9_21,9,8,Hit,0.7661412,,,
6/1/2023 2:21:08 PM,20_21,9,8,Generate,,,,
6/1/2023 2:21:08 PM,20_21,9,8,Touch,,,,
6/1/2023 2:21:09 PM,20_21,21,20,Hit,0.721495,,,
6/1/2023 2:21:09 PM,16_21,21,20,Generate,,,,
6/1/2023 2:21:10 PM,16_21,21,14,Hit,2.555683,,,
6/1/2023 2:21:10 PM,4_16,21,14,Generate,,,,
6/1/2023 2:21:10 PM,4_16,16,8,Hit,1.037479,,,
6/1/2023 2:21:10 PM,4_21,16,8,Generate,,,,
6/1/2023 2:21:11 PM,4_21,4,8,Hit,1.153731,,,
6/1/2023 2:21:11 PM,0_21,4,8,Generate,,,,
6/1/2023 2:21:11 PM,0_21,10,21,Hit,1.329142,,,
6/1/2023 2:21:11 PM,0_5,10,21,Generate,,,,
6/1/2023 2:21:12 PM,0_5,5,7,Hit,0.8103507,,,
6/1/2023 2:21:12 PM,0_18,5,7,Generate,,,,
6/1/2023 2:21:13 PM,0_18,1,18,Hit,1.032365,,,
6/1/2023 2:21:13 PM,0_9,1,18,Generate,,,,
6/1/2023 2:21:14 PM,0_9,0,18,Hit,3.055319,,,
6/1/2023 2:21:14 PM,9_13,0,18,Generate,,,,
6/1/2023 2:21:15 PM,9_13,9,13,Hit,1.176844,,,
6/1/2023 2:21:15 PM,4_9,9,13,Generate,,,,
