Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/4/2023 2:38:15 PM,35_35,11,20,Generate,,,,
6/4/2023 2:38:15 PM,34_35,11,20,Generate,,,,
6/4/2023 2:38:16 PM,34_35,11,35,Hit,1.04098,,,
6/4/2023 2:38:16 PM,10_34,11,35,Generate,,,,
6/4/2023 2:38:17 PM,10_34,11,35,Touch,,,,
6/4/2023 2:38:17 PM,10_34,11,34,Hit,1.569795,,,
6/4/2023 2:38:17 PM,10_48,11,34,Generate,,,,
6/4/2023 2:38:17 PM,10_48,11,34,Touch,,,,
6/4/2023 2:38:18 PM,10_48,10,35,Hit,1.264953,,,
6/4/2023 2:38:18 PM,48_125,10,35,Generate,,,,
6/4/2023 2:38:18 PM,48_125,10,35,Touch,,,,
6/4/2023 2:38:18 PM,48_125,10,34,Touch,,,,
6/4/2023 2:38:18 PM,48_125,9,64,Touch,,,,
6/4/2023 2:38:19 PM,48_125,9,48,Hit,1.645088,,,
6/4/2023 2:38:19 PM,11_125,9,48,Generate,,,,
6/4/2023 2:38:19 PM,11_125,26,48,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:22 PM,11_125,27,20,Touch,,,,
6/4/2023 2:38:23 PM,11_125,125,37,Hit,5.22402,,,
6/4/2023 2:38:23 PM,11_139,125,37,Generate,,,,
6/4/2023 2:38:23 PM,11_139,125,-1,Touch,,,,
6/4/2023 2:38:31 PM,11_139,11,3,Hit,11.97623,,,
6/4/2023 2:38:31 PM,20_139,11,3,Generate,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:31 PM,20_139,11,3,Touch,,,,
6/4/2023 2:38:32 PM,20_139,10,20,Hit,0.8974956,,,
6/4/2023 2:38:32 PM,40_139,10,20,Generate,,,,
6/4/2023 2:38:32 PM,40_139,10,20,Touch,,,,
6/4/2023 2:38:33 PM,40_139,40,4,Hit,1.066931,,,
6/4/2023 2:38:33 PM,98_139,40,4,Generate,,,,
6/4/2023 2:38:33 PM,98_139,40,4,Touch,,,,
6/4/2023 2:38:37 PM,98_139,122,98,Hit,4.444288,,,
6/4/2023 2:38:37 PM,139_139,122,98,Generate,,,,
6/4/2023 2:38:37 PM,139_139,122,98,Touch,,,,
6/4/2023 2:38:40 PM,139_139,139,21,Hit,2.776089,,,
6/4/2023 2:38:40 PM,34_34,139,21,Generate,,,,
6/4/2023 2:38:41 PM,34_34,42,34,Hit,1.316912,,,
6/4/2023 2:38:41 PM,23_23,42,34,Generate,,,,
6/4/2023 2:38:41 PM,23_23,42,34,Touch,,,,
6/4/2023 2:38:42 PM,23_23,23,4,Hit,1.148736,,,
6/4/2023 2:38:42 PM,98_98,23,4,Generate,,,,
6/4/2023 2:38:42 PM,98_98,23,20,Touch,,,,
6/4/2023 2:38:43 PM,98_98,23,98,Hit,1.043513,,,
6/4/2023 2:38:43 PM,29_29,23,98,Generate,,,,
6/4/2023 2:38:43 PM,29_29,-1,98,Touch,,,,
6/4/2023 2:38:44 PM,29_29,29,6,Hit,1.011325,,,
6/4/2023 2:38:44 PM,69_69,29,6,Generate,,,,
6/4/2023 2:38:45 PM,69_69,29,6,Touch,,,,
