Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/2/2023 1:18:15 PM,26_26,9,7,Generate,,,,
6/2/2023 1:18:15 PM,26_113,9,7,Generate,,,,
6/2/2023 1:18:17 PM,26_113,44,7,Touch,,,,
6/2/2023 1:18:18 PM,26_113,26,7,Touch,,,,
6/2/2023 1:18:18 PM,26_113,26,7,Touch,,,,
6/2/2023 1:18:18 PM,26_113,17,7,Touch,,,,
6/2/2023 1:18:19 PM,26_113,17,7,Touch,,,,
6/2/2023 1:18:19 PM,26_113,26,7,Touch,,,,
6/2/2023 1:18:19 PM,26_113,26,7,Touch,,,,
6/2/2023 1:18:20 PM,26_113,113,7,Hit,4.722529,,,
6/2/2023 1:18:20 PM,26_54,113,7,Generate,,,,
6/2/2023 1:18:20 PM,26_54,54,7,Hit,0.7778763,,,
6/2/2023 1:18:20 PM,26_85,54,7,Generate,,,,
6/2/2023 1:18:21 PM,26_85,94,7,Touch,,,,
6/2/2023 1:18:22 PM,26_85,85,7,Hit,1.066143,,,
6/2/2023 1:18:22 PM,26_141,85,7,Generate,,,,
6/2/2023 1:18:22 PM,26_141,26,7,Touch,,,,
6/2/2023 1:18:23 PM,26_141,-1,7,Touch,,,,
6/2/2023 1:18:23 PM,26_141,34,7,Touch,,,,
6/2/2023 1:18:23 PM,26_141,142,7,Touch,,,,
6/2/2023 1:18:24 PM,26_141,141,7,Hit,2.232804,,,
6/2/2023 1:18:24 PM,26_76,141,7,Generate,,,,
6/2/2023 1:18:24 PM,26_76,76,7,Hit,0.6334789,,,
6/2/2023 1:18:24 PM,26_95,76,7,Generate,,,,
6/2/2023 1:18:25 PM,26_95,95,7,Hit,0.6332045,,,
6/2/2023 1:18:25 PM,26_125,95,7,Generate,,,,
6/2/2023 1:18:26 PM,26_125,134,7,Touch,,,,
6/2/2023 1:18:26 PM,26_125,125,7,Hit,1.265906,,,
6/2/2023 1:18:26 PM,26_73,125,7,Generate,,,,
6/2/2023 1:18:27 PM,26_73,82,7,Touch,,,,
6/2/2023 1:18:28 PM,26_73,73,7,Hit,1.232397,,,
6/2/2023 1:18:28 PM,26_36,73,7,Generate,,,,
6/2/2023 1:18:28 PM,26_36,45,7,Touch,,,,
6/2/2023 1:18:29 PM,26_36,26,7,Touch,,,,
6/2/2023 1:18:30 PM,26_36,26,7,Touch,,,,
6/2/2023 1:18:30 PM,26_36,25,7,Touch,,,,
6/2/2023 1:18:31 PM,26_36,48,7,Touch,,,,
6/2/2023 1:18:32 PM,26_36,48,7,Touch,,,,
6/2/2023 1:18:38 PM,26_36,26,7,Touch,,,,
6/2/2023 1:18:38 PM,26_36,26,7,Touch,,,,
6/2/2023 1:18:38 PM,26_36,34,7,Touch,,,,
6/2/2023 1:18:39 PM,26_36,36,7,Hit,10.97523,,,
6/2/2023 1:18:39 PM,25_26,36,7,Generate,,,,
6/2/2023 1:18:39 PM,25_26,36,7,Touch,,,,
6/2/2023 1:18:39 PM,25_26,25,7,Touch,,,,
6/2/2023 1:18:40 PM,25_26,25,7,Touch,,,,
6/2/2023 1:18:40 PM,25_26,35,7,Touch,,,,
6/2/2023 1:18:40 PM,25_26,26,7,Touch,,,,
6/2/2023 1:18:41 PM,25_26,25,7,Touch,,,,
6/2/2023 1:18:42 PM,25_26,26,7,Touch,,,,
6/2/2023 1:18:44 PM,25_26,25,7,Hit,5.032725,,,
6/2/2023 1:18:44 PM,26_54,25,7,Generate,,,,
6/2/2023 1:18:44 PM,26_54,25,7,Touch,,,,
6/2/2023 1:18:44 PM,26_54,26,7,Touch,,,,
6/2/2023 1:18:44 PM,26_54,26,7,Touch,,,,
6/2/2023 1:18:45 PM,26_54,56,7,Touch,,,,
