Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/3/2023 1:16:39 PM,9_9,18,16,Generate,,,,
6/3/2023 1:16:39 PM,9_12,18,16,Generate,,,,
6/3/2023 1:16:42 PM,9_12,9,16,Hit,3.748488,,,
6/3/2023 1:16:42 PM,1_12,9,16,Generate,,,,
6/3/2023 1:16:42 PM,1_12,9,16,Touch,,,,
6/3/2023 1:16:42 PM,1_12,9,16,Touch,,,,
6/3/2023 1:16:44 PM,1_12,1,16,Hit,1.810632,,,
6/3/2023 1:16:44 PM,7_12,1,16,Generate,,,,
6/3/2023 1:16:44 PM,7_12,1,16,Touch,,,,
6/3/2023 1:16:44 PM,7_12,1,16,Touch,,,,
6/3/2023 1:16:48 PM,7_12,6,16,Touch,,,,
6/3/2023 1:16:48 PM,7_12,6,16,Touch,,,,
6/3/2023 1:16:48 PM,7_12,10,13,Touch,,,,
6/3/2023 1:16:49 PM,7_12,14,11,Touch,,,,
6/3/2023 1:16:50 PM,7_12,14,6,Touch,,,,
6/3/2023 1:16:52 PM,7_12,13,16,Touch,,,,
6/3/2023 1:16:52 PM,7_12,12,16,Hit,13.47732,,,
6/3/2023 1:16:52 PM,2_7,12,16,Generate,,,,
6/3/2023 1:16:52 PM,2_7,12,-1,Touch,,,,
6/3/2023 1:16:54 PM,2_7,6,16,Touch,,,,
6/3/2023 1:16:54 PM,2_7,5,16,Touch,,,,
6/3/2023 1:16:55 PM,2_7,2,-1,Hit,2.810031,,,
6/3/2023 1:16:55 PM,7_7,2,-1,Generate,,,,
6/3/2023 1:16:56 PM,7_7,6,-1,Touch,,,,
6/3/2023 1:16:57 PM,7_7,6,-1,Touch,,,,
6/3/2023 1:16:59 PM,7_7,6,-1,Touch,,,,
6/3/2023 1:16:59 PM,7_7,10,12,Touch,,,,
6/3/2023 1:17:00 PM,7_7,15,6,Touch,,,,
6/3/2023 1:17:00 PM,7_7,15,7,Hit,5.463832,,,
6/3/2023 1:17:00 PM,14_14,15,7,Generate,,,,
6/3/2023 1:17:02 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:02 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:03 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:04 PM,14_14,9,9,Touch,,,,
6/3/2023 1:17:04 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:04 PM,14_14,14,13,Touch,,,,
6/3/2023 1:17:05 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:05 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:06 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:06 PM,14_14,14,-1,Touch,,,,
6/3/2023 1:17:06 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:06 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:06 PM,14_14,13,9,Touch,,,,
6/3/2023 1:17:07 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:07 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:07 PM,14_14,15,9,Touch,,,,
6/3/2023 1:17:07 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:08 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:08 PM,14_14,14,9,Touch,,,,
6/3/2023 1:17:08 PM,14_14,14,9,Touch,,,,
