Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/6/2023 4:48:55 PM,134_134,17,3,Generate,,,,
6/6/2023 4:48:55 PM,39_134,17,3,Generate,,,,
6/6/2023 4:48:56 PM,39_134,30,3,Touch,,,,
6/6/2023 4:48:57 PM,39_134,39,3,Hit,1.142223,,,
6/6/2023 4:48:57 PM,2_134,39,3,Generate,,,,
6/6/2023 4:48:57 PM,2_134,48,3,Touch,,,,
6/6/2023 4:48:57 PM,2_134,2,3,Hit,0.6459945,,,
6/6/2023 4:48:57 PM,99_134,2,3,Generate,,,,
6/6/2023 4:48:57 PM,99_134,2,3,Touch,,,,
6/6/2023 4:48:58 PM,99_134,106,3,Touch,,,,
6/6/2023 4:48:58 PM,99_134,98,3,Touch,,,,
6/6/2023 4:48:58 PM,99_134,107,3,Touch,,,,
6/6/2023 4:49:01 PM,99_134,143,4,Touch,,,,
6/6/2023 4:49:01 PM,99_134,133,4,Touch,,,,
6/6/2023 4:49:01 PM,99_134,134,3,Hit,5.543634,,,
6/6/2023 4:49:01 PM,38_99,134,3,Generate,,,,
6/6/2023 4:49:01 PM,38_99,134,3,Touch,,,,
6/6/2023 4:49:02 PM,38_99,90,3,Touch,,,,
6/6/2023 4:49:02 PM,38_99,90,3,Touch,,,,
6/6/2023 4:49:02 PM,38_99,108,3,Touch,,,,
6/6/2023 4:49:02 PM,38_99,38,-1,Hit,1.331256,,,
6/6/2023 4:49:02 PM,93_99,38,-1,Generate,,,,
6/6/2023 4:49:02 PM,93_99,38,-1,Touch,,,,
6/6/2023 4:49:03 PM,93_99,103,-1,Touch,,,,
6/6/2023 4:49:03 PM,93_99,92,-1,Touch,,,,
6/6/2023 4:49:03 PM,93_99,91,-1,Touch,,,,
6/6/2023 4:49:03 PM,93_99,91,-1,Touch,,,,
6/6/2023 4:49:04 PM,93_99,99,-1,Hit,6.464653,,,
6/6/2023 4:49:04 PM,51_93,99,-1,Generate,,,,
6/6/2023 4:49:04 PM,51_93,-1,2,Touch,,,,
6/6/2023 4:49:05 PM,51_93,138,83,Touch,,,,
6/6/2023 4:49:05 PM,51_93,138,84,Touch,,,,
6/6/2023 4:49:06 PM,51_93,138,92,Touch,,,,
6/6/2023 4:49:07 PM,51_93,138,93,Hit,4.47687,,,
6/6/2023 4:49:07 PM,51_93,138,93,Generate,,,,
6/6/2023 4:49:07 PM,51_93,138,94,Touch,,,,
6/6/2023 4:49:07 PM,51_93,138,104,Touch,,,,
6/6/2023 4:49:07 PM,51_93,138,112,Touch,,,,
6/6/2023 4:49:07 PM,51_93,138,111,Touch,,,,
6/6/2023 4:49:08 PM,51_93,138,102,Touch,,,,
6/6/2023 4:49:08 PM,51_93,138,60,Touch,,,,
6/6/2023 4:49:08 PM,51_93,138,42,Touch,,,,
6/6/2023 4:49:08 PM,51_93,138,53,Touch,,,,
6/6/2023 4:49:08 PM,51_93,138,52,Touch,,,,
6/6/2023 4:49:08 PM,51_93,138,61,Touch,,,,
6/6/2023 4:49:09 PM,51_93,138,59,Touch,,,,
6/6/2023 4:49:09 PM,51_93,138,59,Touch,,,,
6/6/2023 4:49:10 PM,51_93,52,64,Touch,,,,
6/6/2023 4:49:10 PM,51_93,51,72,Hit,6.075776,,,
6/6/2023 4:49:10 PM,37_93,51,72,Generate,,,,
6/6/2023 4:49:10 PM,37_93,-1,81,Touch,,,,
6/6/2023 4:49:10 PM,37_93,50,90,Touch,,,,
6/6/2023 4:49:10 PM,37_93,62,94,Touch,,,,
6/6/2023 4:49:10 PM,37_93,62,85,Touch,,,,
6/6/2023 4:49:11 PM,37_93,62,93,Hit,3.765004,,,
6/6/2023 4:49:11 PM,37_103,62,93,Generate,,,,
6/6/2023 4:49:11 PM,37_103,62,101,Touch,,,,
6/6/2023 4:49:11 PM,37_103,62,46,Touch,,,,
6/6/2023 4:49:11 PM,37_103,62,37,Touch,,,,
6/6/2023 4:49:11 PM,37_103,62,38,Touch,,,,
6/6/2023 4:49:12 PM,37_103,62,38,Touch,,,,
6/6/2023 4:49:12 PM,37_103,62,47,Touch,,,,
6/6/2023 4:49:12 PM,37_103,110,90,Touch,,,,
6/6/2023 4:49:12 PM,37_103,102,90,Touch,,,,
6/6/2023 4:49:13 PM,37_103,102,90,Touch,,,,
6/6/2023 4:49:13 PM,37_103,103,90,Hit,2.167626,,,
6/6/2023 4:49:13 PM,37_119,103,90,Generate,,,,
6/6/2023 4:49:13 PM,37_119,110,90,Touch,,,,
6/6/2023 4:49:13 PM,37_119,28,90,Touch,,,,
6/6/2023 4:49:13 PM,37_119,37,90,Hit,3.699831,,,
6/6/2023 4:49:13 PM,117_119,37,90,Generate,,,,
6/6/2023 4:49:14 PM,117_119,28,90,Touch,,,,
6/6/2023 4:49:14 PM,117_119,128,90,Touch,,,,
6/6/2023 4:49:14 PM,117_119,118,90,Touch,,,,
6/6/2023 4:49:15 PM,117_119,118,90,Touch,,,,
6/6/2023 4:49:15 PM,117_119,118,90,Touch,,,,
6/6/2023 4:49:15 PM,117_119,127,90,Touch,,,,
6/6/2023 4:49:15 PM,117_119,118,90,Touch,,,,
6/6/2023 4:49:15 PM,117_119,119,90,Hit,2.731347,,,
6/6/2023 4:49:15 PM,77_117,119,90,Generate,,,,
6/6/2023 4:49:16 PM,77_117,128,90,Touch,,,,
6/6/2023 4:49:16 PM,77_117,120,90,Touch,,,,
6/6/2023 4:49:16 PM,77_117,119,90,Touch,,,,
6/6/2023 4:49:16 PM,77_117,118,90,Touch,,,,
6/6/2023 4:49:16 PM,77_117,119,90,Touch,,,,
6/6/2023 4:49:16 PM,,89,90,LostTrack,,1,
6/6/2023 4:49:17 PM,77_117,89,83,Touch,,,,
6/6/2023 4:49:17 PM,77_117,86,83,Touch,,,,
6/6/2023 4:49:17 PM,77_117,76,83,Touch,,,,
6/6/2023 4:49:17 PM,77_117,76,83,Touch,,,,
6/6/2023 4:49:17 PM,77_117,86,83,Touch,,,,
6/6/2023 4:49:17 PM,77_117,86,83,Touch,,,,
6/6/2023 4:49:17 PM,77_117,76,83,Touch,,,,
6/6/2023 4:49:18 PM,77_117,98,137,Touch,,,,
6/6/2023 4:49:18 PM,77_117,98,128,Touch,,,,
6/6/2023 4:49:18 PM,77_117,98,127,Touch,,,,
6/6/2023 4:49:18 PM,77_117,98,127,Touch,,,,
6/6/2023 4:49:18 PM,77_117,98,119,Touch,,,,
6/6/2023 4:49:18 PM,77_117,98,109,Touch,,,,
6/6/2023 4:49:19 PM,77_117,98,100,Touch,,,,
6/6/2023 4:49:19 PM,77_117,98,82,Touch,,,,
6/6/2023 4:49:19 PM,77_117,98,64,Touch,,,,
6/6/2023 4:49:19 PM,77_117,79,73,Touch,,,,
6/6/2023 4:49:19 PM,77_117,78,81,Touch,,,,
6/6/2023 4:49:19 PM,77_117,77,81,Hit,3.94398,,,
6/6/2023 4:49:19 PM,84_117,77,81,Generate,,,,
6/6/2023 4:49:20 PM,84_117,77,81,Touch,,,,
6/6/2023 4:49:20 PM,84_117,93,81,Touch,,,,
6/6/2023 4:49:20 PM,84_117,93,81,Touch,,,,
6/6/2023 4:49:20 PM,84_117,101,81,Touch,,,,
6/6/2023 4:49:20 PM,84_117,101,81,Touch,,,,
6/6/2023 4:49:21 PM,84_117,92,81,Touch,,,,
6/6/2023 4:49:21 PM,84_117,84,81,Hit,1.410571,,,
6/6/2023 4:49:21 PM,117_130,84,81,Generate,,,,
6/6/2023 4:49:21 PM,117_130,67,81,Touch,,,,
6/6/2023 4:49:21 PM,117_130,98,127,Touch,,,,
6/6/2023 4:49:21 PM,117_130,98,128,Touch,,,,
6/6/2023 4:49:22 PM,117_130,98,128,Touch,,,,
6/6/2023 4:49:22 PM,117_130,98,121,Touch,,,,
6/6/2023 4:49:22 PM,117_130,98,122,Touch,,,,
6/6/2023 4:49:22 PM,117_130,130,135,Hit,1.699469,,,
6/6/2023 4:49:22 PM,117_141,130,135,Generate,,,,
6/6/2023 4:49:23 PM,117_141,138,135,Touch,,,,
6/6/2023 4:49:23 PM,117_141,139,135,Touch,,,,
6/6/2023 4:49:23 PM,117_141,139,135,Touch,,,,
6/6/2023 4:49:23 PM,117_141,141,135,Hit,0.9098865,,,
6/6/2023 4:49:23 PM,117_131,141,135,Generate,,,,
6/6/2023 4:49:24 PM,117_131,131,135,Hit,0.4661831,,,
6/6/2023 4:49:24 PM,108_117,131,135,Generate,,,,
6/6/2023 4:49:24 PM,108_117,129,135,Touch,,,,
