Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/5/2023 1:57:53 PM,42_42,41,37,Generate,,,,
6/5/2023 1:57:53 PM,2_42,41,37,Generate,,,,
6/5/2023 1:57:55 PM,2_42,48,20,Touch,,,,
6/5/2023 1:57:55 PM,2_42,-1,13,Touch,,,,
6/5/2023 1:57:56 PM,2_42,42,13,Hit,3.47619,,,
6/5/2023 1:57:56 PM,2_7,42,13,Generate,,,,
6/5/2023 1:57:56 PM,2_7,42,13,Touch,,,,
6/5/2023 1:57:57 PM,2_7,6,24,Touch,,,,
6/5/2023 1:57:57 PM,2_7,6,24,Touch,,,,
6/5/2023 1:57:58 PM,2_7,6,24,Touch,,,,
6/5/2023 1:57:58 PM,2_7,28,1,Touch,,,,
6/5/2023 1:57:58 PM,2_7,27,8,Touch,,,,
6/5/2023 1:57:59 PM,2_7,34,15,Touch,,,,
6/5/2023 1:57:59 PM,2_7,7,24,Hit,3.065696,,,
6/5/2023 1:57:59 PM,2_43,7,24,Generate,,,,
6/5/2023 1:57:59 PM,2_43,7,24,Touch,,,,
6/5/2023 1:58:00 PM,2_43,7,24,Touch,,,,
6/5/2023 1:58:00 PM,2_43,1,24,Touch,,,,
6/5/2023 1:58:00 PM,2_43,1,24,Touch,,,,
6/5/2023 1:58:01 PM,2_43,1,24,Touch,,,,
6/5/2023 1:58:01 PM,2_43,1,24,Touch,,,,
6/5/2023 1:58:01 PM,2_43,1,24,Touch,,,,
6/5/2023 1:58:02 PM,2_43,48,24,Touch,,,,
6/5/2023 1:58:03 PM,2_43,49,24,Touch,,,,
6/5/2023 1:58:03 PM,2_43,49,24,Touch,,,,
6/5/2023 1:58:03 PM,2_43,49,24,Touch,,,,
6/5/2023 1:58:03 PM,2_43,49,24,Touch,,,,
6/5/2023 1:58:04 PM,2_43,48,24,Touch,,,,
6/5/2023 1:58:04 PM,2_43,39,6,Touch,,,,
6/5/2023 1:58:05 PM,2_43,33,1,Touch,,,,
6/5/2023 1:58:05 PM,2_43,33,1,Touch,,,,
6/5/2023 1:58:08 PM,2_43,45,13,Touch,,,,
6/5/2023 1:58:08 PM,2_43,42,20,Touch,,,,
6/5/2023 1:58:09 PM,2_43,48,20,Touch,,,,
6/5/2023 1:58:09 PM,2_43,48,20,Touch,,,,
6/5/2023 1:58:10 PM,2_43,48,21,Touch,,,,
6/5/2023 1:58:10 PM,2_43,48,21,Touch,,,,
6/5/2023 1:58:11 PM,2_43,42,21,Touch,,,,
6/5/2023 1:58:11 PM,2_43,43,20,Hit,11.97387,,,
6/5/2023 1:58:11 PM,2_34,43,20,Generate,,,,
6/5/2023 1:58:12 PM,2_34,33,26,Touch,,,,
6/5/2023 1:58:12 PM,2_34,33,20,Touch,,,,
6/5/2023 1:58:13 PM,2_34,38,20,Touch,,,,
6/5/2023 1:58:14 PM,2_34,34,26,Touch,,,,
6/5/2023 1:58:15 PM,2_34,33,26,Touch,,,,
6/5/2023 1:58:16 PM,2_34,40,31,Touch,,,,
6/5/2023 1:58:16 PM,2_34,33,31,Touch,,,,
6/5/2023 1:58:16 PM,2_34,34,31,Touch,,,,
6/5/2023 1:58:17 PM,2_34,13,30,Touch,,,,
6/5/2023 1:58:18 PM,2_34,6,36,Touch,,,,
6/5/2023 1:58:19 PM,2_34,1,30,Touch,,,,
6/5/2023 1:58:19 PM,2_34,-1,30,Touch,,,,
6/5/2023 1:58:19 PM,2_34,6,30,Touch,,,,
6/5/2023 1:58:20 PM,2_34,46,30,Touch,,,,
6/5/2023 1:58:20 PM,2_34,39,30,Touch,,,,
6/5/2023 1:58:21 PM,2_34,39,30,Touch,,,,
6/5/2023 1:58:21 PM,2_34,-1,36,Touch,,,,
