Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/6/2023 5:07:58 PM,20_20,68,7,Generate,,,,
6/6/2023 5:07:58 PM,20_76,67,7,Generate,,,,
6/6/2023 5:07:59 PM,20_76,76,39,Hit,1.073728,,,
6/6/2023 5:07:59 PM,20_138,76,39,Generate,,,,
6/6/2023 5:07:59 PM,20_138,68,-1,Touch,,,,
6/6/2023 5:08:00 PM,20_138,-1,20,Hit,2.175864,,,
6/6/2023 5:08:00 PM,63_138,-1,20,Generate,,,,
6/6/2023 5:08:01 PM,63_138,69,63,Touch,,,,
6/6/2023 5:08:03 PM,63_138,139,66,Touch,,,,
6/6/2023 5:08:03 PM,63_138,138,66,Hit,4.512278,,,
6/6/2023 5:08:03 PM,49_63,138,66,Generate,,,,
6/6/2023 5:08:04 PM,49_63,95,56,Touch,,,,
6/6/2023 5:08:05 PM,49_63,96,63,Touch,,,,
6/6/2023 5:08:05 PM,49_63,96,63,Touch,,,,
6/6/2023 5:08:06 PM,49_63,96,63,Touch,,,,
6/6/2023 5:08:06 PM,49_63,97,55,Touch,,,,
6/6/2023 5:08:07 PM,49_63,97,63,Touch,,,,
6/6/2023 5:08:07 PM,49_63,96,63,Touch,,,,
6/6/2023 5:08:08 PM,49_63,49,-1,Hit,4.810091,,,
6/6/2023 5:08:08 PM,15_63,49,-1,Generate,,,,
6/6/2023 5:08:09 PM,15_63,58,55,Touch,,,,
6/6/2023 5:08:09 PM,15_63,64,29,Touch,,,,
6/6/2023 5:08:10 PM,15_63,63,29,Touch,,,,
6/6/2023 5:08:10 PM,15_63,63,29,Touch,,,,
6/6/2023 5:08:11 PM,15_63,14,54,Touch,,,,
6/6/2023 5:08:12 PM,15_63,15,54,Hit,3.798329,,,
6/6/2023 5:08:12 PM,34_63,15,54,Generate,,,,
6/6/2023 5:08:13 PM,34_63,34,54,Touch,,,,
6/6/2023 5:08:13 PM,34_63,33,64,Touch,,,,
6/6/2023 5:08:14 PM,34_63,33,-1,Touch,,,,
6/6/2023 5:08:14 PM,34_63,25,55,Touch,,,,
6/6/2023 5:08:15 PM,34_63,-1,64,Touch,,,,
6/6/2023 5:08:15 PM,34_63,33,72,Touch,,,,
6/6/2023 5:08:15 PM,34_63,33,63,Touch,,,,
6/6/2023 5:08:16 PM,34_63,25,63,Touch,,,,
6/6/2023 5:08:16 PM,34_63,25,63,Touch,,,,
6/6/2023 5:08:16 PM,34_63,44,63,Hit,16.67291,,,
6/6/2023 5:08:16 PM,34_139,44,63,Generate,,,,
6/6/2023 5:08:17 PM,34_139,33,72,Touch,,,,
6/6/2023 5:08:17 PM,34_139,33,-1,Touch,,,,
6/6/2023 5:08:17 PM,34_139,43,72,Touch,,,,
6/6/2023 5:08:18 PM,34_139,-1,72,Touch,,,,
6/6/2023 5:08:18 PM,34_139,26,54,Touch,,,,
6/6/2023 5:08:19 PM,34_139,34,-1,Touch,,,,
6/6/2023 5:08:19 PM,34_139,35,-1,Touch,,,,
6/6/2023 5:08:19 PM,34_139,35,-1,Touch,,,,
6/6/2023 5:08:20 PM,34_139,34,63,Hit,8.141521,,,
6/6/2023 5:08:20 PM,128_139,34,63,Generate,,,,
6/6/2023 5:08:22 PM,128_139,123,75,Touch,,,,
6/6/2023 5:08:22 PM,128_139,132,75,Touch,,,,
6/6/2023 5:08:23 PM,128_139,131,84,Touch,,,,
6/6/2023 5:08:23 PM,128_139,130,84,Touch,,,,
6/6/2023 5:08:23 PM,128_139,131,84,Touch,,,,
6/6/2023 5:08:24 PM,128_139,131,84,Touch,,,,
6/6/2023 5:08:24 PM,128_139,131,84,Touch,,,,
6/6/2023 5:08:24 PM,128_139,139,84,Hit,7.642062,,,
6/6/2023 5:08:24 PM,94_128,139,84,Generate,,,,
6/6/2023 5:08:24 PM,94_128,-1,93,Touch,,,,
6/6/2023 5:08:25 PM,94_128,138,92,Touch,,,,
6/6/2023 5:08:26 PM,94_128,137,83,Touch,,,,
6/6/2023 5:08:26 PM,94_128,137,-1,Touch,,,,
6/6/2023 5:08:26 PM,94_128,137,-1,Touch,,,,
6/6/2023 5:08:27 PM,94_128,137,-1,Touch,,,,
