Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/6/2023 5:07:22 PM,40_40,28,25,Generate,,,,
6/6/2023 5:07:22 PM,10_40,28,25,Generate,,,,
6/6/2023 5:07:23 PM,10_40,10,25,Hit,1.039742,,,
6/6/2023 5:07:23 PM,11_40,10,25,Generate,,,,
6/6/2023 5:07:24 PM,11_40,11,25,Touch,,,,
6/6/2023 5:07:25 PM,11_40,11,25,Hit,1.332717,,,
6/6/2023 5:07:25 PM,33_40,11,25,Generate,,,,
6/6/2023 5:07:26 PM,33_40,34,27,Touch,,,,
6/6/2023 5:07:26 PM,33_40,34,27,Touch,,,,
6/6/2023 5:07:26 PM,33_40,40,28,Hit,3.986421,,,
6/6/2023 5:07:26 PM,33_47,40,28,Generate,,,,
6/6/2023 5:07:27 PM,33_47,41,27,Touch,,,,
6/6/2023 5:07:27 PM,33_47,41,27,Touch,,,,
6/6/2023 5:07:27 PM,33_47,47,27,Hit,0.9998549,,,
6/6/2023 5:07:27 PM,3_33,47,27,Generate,,,,
6/6/2023 5:07:28 PM,3_33,47,27,Touch,,,,
6/6/2023 5:07:28 PM,3_33,-1,27,Touch,,,,
6/6/2023 5:07:28 PM,3_33,17,27,Touch,,,,
6/6/2023 5:07:28 PM,3_33,10,33,Hit,3.765885,,,
6/6/2023 5:07:28 PM,3_7,10,33,Generate,,,,
6/6/2023 5:07:29 PM,3_7,4,33,Touch,,,,
6/6/2023 5:07:29 PM,3_7,9,25,Touch,,,,
6/6/2023 5:07:30 PM,3_7,3,19,Hit,2.910311,,,
6/6/2023 5:07:30 PM,7_15,3,19,Generate,,,,
6/6/2023 5:07:31 PM,7_15,15,8,Hit,1.166017,,,
6/6/2023 5:07:31 PM,7_35,15,8,Generate,,,,
6/6/2023 5:07:31 PM,7_35,15,8,Touch,,,,
6/6/2023 5:07:32 PM,7_35,16,7,Touch,,,,
6/6/2023 5:07:32 PM,7_35,23,7,Hit,3.665577,,,
6/6/2023 5:07:32 PM,6_35,23,7,Generate,,,,
6/6/2023 5:07:32 PM,6_35,29,7,Touch,,,,
6/6/2023 5:07:33 PM,6_35,35,7,Hit,1.358189,,,
6/6/2023 5:07:33 PM,6_30,35,7,Generate,,,,
6/6/2023 5:07:33 PM,6_30,35,8,Touch,,,,
6/6/2023 5:07:34 PM,6_30,-1,7,Touch,,,,
6/6/2023 5:07:34 PM,6_30,-1,7,Touch,,,,
6/6/2023 5:07:34 PM,6_30,-1,7,Touch,,,,
6/6/2023 5:07:35 PM,6_30,-1,7,Touch,,,,
6/6/2023 5:07:36 PM,6_30,-1,7,Touch,,,,
6/6/2023 5:07:36 PM,6_30,-1,7,Touch,,,,
6/6/2023 5:07:36 PM,6_30,-1,6,Touch,,,,
6/6/2023 5:07:37 PM,6_30,-1,6,Touch,,,,
6/6/2023 5:07:37 PM,6_30,-1,7,Touch,,,,
6/6/2023 5:07:37 PM,6_30,-1,7,Touch,,,,
6/6/2023 5:07:39 PM,6_30,32,2,Touch,,,,
6/6/2023 5:07:40 PM,6_30,29,24,Touch,,,,
6/6/2023 5:07:40 PM,6_30,29,24,Touch,,,,
6/6/2023 5:07:41 PM,6_30,29,24,Touch,,,,
6/6/2023 5:07:41 PM,6_30,29,24,Touch,,,,
6/6/2023 5:07:41 PM,6_30,29,24,Touch,,,,
6/6/2023 5:07:42 PM,6_30,35,30,Touch,,,,
6/6/2023 5:07:43 PM,6_30,35,30,Touch,,,,
6/6/2023 5:07:43 PM,6_30,35,30,Touch,,,,
6/6/2023 5:07:44 PM,6_30,35,30,Touch,,,,
6/6/2023 5:07:44 PM,6_30,35,30,Touch,,,,
6/6/2023 5:07:45 PM,6_30,35,30,Touch,,,,
6/6/2023 5:07:45 PM,6_30,35,30,Touch,,,,
6/6/2023 5:07:46 PM,6_30,35,30,Touch,,,,
6/6/2023 5:07:51 PM,6_30,34,30,Touch,,,,
6/6/2023 5:07:51 PM,6_30,-1,30,Touch,,,,
6/6/2023 5:07:51 PM,6_30,-1,30,Touch,,,,
6/6/2023 5:07:52 PM,6_30,35,6,Hit,20.0374,,,
6/6/2023 5:07:52 PM,30_37,35,6,Generate,,,,
