Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/2/2023 3:25:27 PM,17_17,23,20,Generate,,,,
6/2/2023 3:25:27 PM,11_17,23,20,Generate,,,,
6/2/2023 3:25:31 PM,11_17,17,11,Hit,4.053786,,,
6/2/2023 3:25:31 PM,17_37,17,11,Generate,,,,
6/2/2023 3:25:33 PM,17_37,17,37,Hit,1.900135,,,
6/2/2023 3:25:33 PM,0_17,17,37,Generate,,,,
6/2/2023 3:25:33 PM,0_17,17,37,Touch,,,,
6/2/2023 3:25:33 PM,0_17,17,37,Touch,,,,
6/2/2023 3:25:33 PM,0_17,17,37,Touch,,,,
6/2/2023 3:25:33 PM,0_17,17,37,Touch,,,,
6/2/2023 3:25:33 PM,0_17,17,37,Hit,6.080403,,,
6/2/2023 3:25:33 PM,0_31,17,37,Generate,,,,
6/2/2023 3:25:33 PM,0_31,17,37,Touch,,,,
6/2/2023 3:25:37 PM,0_31,2,0,Touch,,,,
6/2/2023 3:25:37 PM,0_31,2,0,Touch,,,,
6/2/2023 3:25:37 PM,0_31,2,0,Touch,,,,
6/2/2023 3:25:37 PM,0_31,2,0,Touch,,,,
6/2/2023 3:25:37 PM,0_31,2,0,Touch,,,,
6/2/2023 3:25:37 PM,0_31,2,0,Hit,4.475536,,,
6/2/2023 3:25:37 PM,20_31,2,0,Generate,,,,
6/2/2023 3:25:37 PM,20_31,2,0,Touch,,,,
6/2/2023 3:25:37 PM,20_31,2,0,Touch,,,,
6/2/2023 3:25:37 PM,20_31,2,0,Touch,,,,
6/2/2023 3:25:37 PM,20_31,2,0,Touch,,,,
6/2/2023 3:25:38 PM,20_31,21,20,Hit,0.7885336,,,
6/2/2023 3:25:38 PM,15_31,21,20,Generate,,,,
6/2/2023 3:25:39 PM,15_31,14,31,Hit,6.019891,,,
6/2/2023 3:25:39 PM,15_20,14,31,Generate,,,,
6/2/2023 3:25:39 PM,15_20,15,15,Hit,1.489261,,,
6/2/2023 3:25:39 PM,20_28,15,15,Generate,,,,
6/2/2023 3:25:40 PM,20_28,4,20,Hit,1.588675,,,
6/2/2023 3:25:40 PM,21_28,4,20,Generate,,,,
6/2/2023 3:25:41 PM,21_28,13,20,Touch,,,,
6/2/2023 3:25:41 PM,21_28,21,28,Hit,2.065904,,,
6/2/2023 3:25:41 PM,21_34,21,28,Generate,,,,
6/2/2023 3:25:42 PM,21_34,21,28,Hit,1.266743,,,
6/2/2023 3:25:42 PM,34_45,21,28,Generate,,,,
6/2/2023 3:25:42 PM,34_45,34,45,Hit,0.9102484,,,
6/2/2023 3:25:42 PM,8_45,34,45,Generate,,,,
6/2/2023 3:25:43 PM,8_45,33,45,Hit,1.421139,,,
6/2/2023 3:25:43 PM,1_8,33,45,Generate,,,,
6/2/2023 3:25:43 PM,1_8,25,45,Touch,,,,
6/2/2023 3:25:44 PM,1_8,8,2,Hit,1.655731,,,
6/2/2023 3:25:44 PM,1_5,8,2,Generate,,,,
6/2/2023 3:25:44 PM,1_5,8,2,Touch,,,,
6/2/2023 3:25:45 PM,1_5,5,1,Hit,1.544418,,,
6/2/2023 3:25:45 PM,0_5,5,1,Generate,,,,
6/2/2023 3:25:45 PM,0_5,5,0,Hit,1.144328,,,
6/2/2023 3:25:45 PM,0_28,5,0,Generate,,,,
6/2/2023 3:25:45 PM,0_28,5,0,Hit,0.5890291,,,
6/2/2023 3:25:45 PM,12_28,5,0,Generate,,,,
6/2/2023 3:25:46 PM,12_28,11,28,Hit,1.043574,,,
6/2/2023 3:25:46 PM,12_41,11,28,Generate,,,,
6/2/2023 3:25:47 PM,12_41,41,12,Hit,1.67723,,,
6/2/2023 3:25:47 PM,37_41,41,12,Generate,,,,
6/2/2023 3:25:47 PM,37_41,41,38,Hit,1.199468,,,
6/2/2023 3:25:47 PM,37_51,41,38,Generate,,,,
6/2/2023 3:25:48 PM,37_51,41,37,Hit,0.7878293,,,
6/2/2023 3:25:48 PM,32_51,41,37,Generate,,,,
6/2/2023 3:25:48 PM,32_51,51,31,Hit,0.8329093,,,
6/2/2023 3:25:48 PM,32_42,51,31,Generate,,,,
6/2/2023 3:25:50 PM,32_42,51,32,Hit,2.376707,,,
6/2/2023 3:25:50 PM,34_42,51,32,Generate,,,,
6/2/2023 3:25:50 PM,34_42,51,32,Touch,,,,
6/2/2023 3:25:51 PM,34_42,34,42,Hit,2.576753,,,
6/2/2023 3:25:51 PM,21_34,34,42,Generate,,,,
6/2/2023 3:25:51 PM,21_34,34,31,Hit,1.311224,,,
6/2/2023 3:25:51 PM,21_38,34,31,Generate,,,,
6/2/2023 3:25:52 PM,21_38,38,12,Touch,,,,
6/2/2023 3:25:53 PM,21_38,38,12,Hit,1.555103,,,
6/2/2023 3:25:53 PM,16_21,38,12,Generate,,,,
6/2/2023 3:25:53 PM,16_21,21,38,Touch,,,,
6/2/2023 3:25:54 PM,16_21,16,21,Hit,3.076789,,,
6/2/2023 3:25:54 PM,16_50,16,21,Generate,,,,
6/2/2023 3:25:54 PM,16_50,16,21,Touch,,,,
6/2/2023 3:25:54 PM,16_50,16,32,Hit,1.676689,,,
6/2/2023 3:25:54 PM,40_50,16,32,Generate,,,,
6/2/2023 3:25:55 PM,40_50,16,42,Touch,,,,
6/2/2023 3:25:56 PM,40_50,50,22,Hit,1.810435,,,
6/2/2023 3:25:56 PM,7_40,50,22,Generate,,,,
