Timestamp,ActiveCells,RightProjectionCell,LeftProjectionCell,Action,TimeToHit,LostTrackOfLeft,LostTrackOfRight
6/5/2023 1:57:17 PM,13_13,14,12,Generate,,,,
6/5/2023 1:57:17 PM,13_20,14,12,Generate,,,,
6/5/2023 1:57:17 PM,13_20,14,17,Touch,,,,
6/5/2023 1:57:18 PM,13_20,14,13,Touch,,,,
6/5/2023 1:57:18 PM,13_20,14,13,Hit,0.8938512,,,
6/5/2023 1:57:18 PM,11_20,14,13,Generate,,,,
6/5/2023 1:57:18 PM,11_20,14,13,Touch,,,,
6/5/2023 1:57:18 PM,11_20,15,16,Touch,,,,
6/5/2023 1:57:19 PM,11_20,10,16,Touch,,,,
6/5/2023 1:57:19 PM,11_20,10,16,Touch,,,,
6/5/2023 1:57:19 PM,11_20,10,16,Touch,,,,
6/5/2023 1:57:19 PM,11_20,10,16,Touch,,,,
6/5/2023 1:57:19 PM,11_20,6,16,Touch,,,,
6/5/2023 1:57:20 PM,11_20,6,20,Hit,2.643013,,,
6/5/2023 1:57:20 PM,11_22,6,20,Generate,,,,
6/5/2023 1:57:20 PM,11_22,10,-1,Touch,,,,
6/5/2023 1:57:21 PM,11_22,23,11,Hit,2.765217,,,
6/5/2023 1:57:21 PM,2_22,23,11,Generate,,,,
6/5/2023 1:57:21 PM,2_22,23,11,Touch,,,,
6/5/2023 1:57:21 PM,2_22,22,10,Hit,1.815799,,,
6/5/2023 1:57:21 PM,2_15,22,10,Generate,,,,
6/5/2023 1:57:22 PM,2_15,22,10,Touch,,,,
6/5/2023 1:57:22 PM,2_15,22,10,Touch,,,,
6/5/2023 1:57:22 PM,2_15,21,6,Touch,,,,
6/5/2023 1:57:22 PM,2_15,22,6,Touch,,,,
6/5/2023 1:57:23 PM,2_15,23,6,Touch,,,,
6/5/2023 1:57:23 PM,2_15,15,2,Hit,2.334005,,,
6/5/2023 1:57:23 PM,15_19,15,2,Generate,,,,
6/5/2023 1:57:23 PM,15_19,14,6,Touch,,,,
6/5/2023 1:57:23 PM,15_19,19,2,Touch,,,,
6/5/2023 1:57:24 PM,15_19,19,2,Touch,,,,
6/5/2023 1:57:24 PM,15_19,14,2,Touch,,,,
6/5/2023 1:57:24 PM,15_19,14,6,Touch,,,,
6/5/2023 1:57:24 PM,15_19,19,2,Touch,,,,
6/5/2023 1:57:24 PM,15_19,19,6,Hit,1.365884,,,
6/5/2023 1:57:24 PM,12_15,19,6,Generate,,,,
6/5/2023 1:57:25 PM,12_15,19,2,Touch,,,,
6/5/2023 1:57:25 PM,12_15,14,8,Touch,,,,
6/5/2023 1:57:25 PM,12_15,14,12,Hit,0.8328689,,,
6/5/2023 1:57:25 PM,3_15,14,12,Generate,,,,
6/5/2023 1:57:25 PM,3_15,14,12,Touch,,,,
6/5/2023 1:57:25 PM,3_15,14,12,Touch,,,,
